ID	Year	Source	MST-35
SRR10873172	2019	Swine	cluster_37
SRR10873178	2019	Chicken	cluster_40
SRR10879474	2019	Chicken	cluster_40
SRR10879485	2019	Chicken	cluster_40
SRR10888013	2019	Human	cluster_40
SRR10897603	2020	Human	cluster_37
SRR10901333	2019	Human	cluster_38
SRR10901413	2019	Chicken	cluster_40
SRR10905429	2019	Chicken	cluster_40
SRR10909672	2019	Human	cluster_37
SRR10918542	2019	Chicken	cluster_40
SRR10918605	2019	Chicken	cluster_40
SRR10918771	2019	Swine	cluster_35
SRR10918790	2019	Chicken	cluster_40
SRR10920922	2019	Chicken	cluster_37
SRR10920935	2020	Chicken	cluster_40
SRR10957015	2020	Chicken	cluster_40
SRR10958267	2020	Swine	cluster_39
SRR10959848	2020	Chicken	cluster_40
SRR10959853	2020	Chicken	cluster_40
SRR10959858	2020	Chicken	cluster_40
SRR10967492	2020	Chicken	cluster_40
SRR10968301	2020	Chicken	cluster_40
SRR10968309	2020	Chicken	cluster_40
SRR10968311	2020	Chicken	cluster_40
SRR10971223	2019	Human	cluster_39
SRR10972459	2020	Chicken	cluster_40
SRR10973922	2020	Human	cluster_37
SRR10977285	2020	Human	cluster_37
SRR10981479	2020	Human	cluster_38
SRR10985428	2020	Human	cluster_29
SRR11003995	2020	Swine	cluster_39
SRR11005298	2019	Human	cluster_37
SRR11008947	2020	Swine	cluster_37
SRR11008949	2020	Chicken	cluster_40
SRR11014543	2020	Human	cluster_41
SRR11014759	2020	Human	cluster_39
SRR11015298	2020	Chicken	cluster_40
SRR11015354	2020	Turkey	cluster_37
SRR11015376	2020	Chicken	cluster_40
SRR11015385	2020	Chicken	cluster_40
SRR11032588	2019	Human	cluster_40
SRR11032638	2019	Human	cluster_40
SRR11035030	2020	Chicken	cluster_40
SRR11039236	2020	Chicken	cluster_40
SRR11048537	2020	Chicken	cluster_40
SRR11051803	2020	Human	cluster_40
SRR11057122	2020	Chicken	cluster_40
SRR11058547	2020	Turkey	cluster_38
SRR11058937	2020	Human	cluster_40
SRR11080853	2020	Chicken	cluster_40
SRR11085290	2020	Chicken	cluster_40
SRR11096358	2020	Chicken	cluster_40
SRR11102090	2020	Chicken	cluster_40
SRR11102105	2020	Chicken	cluster_40
SRR11106650	2020	Human	cluster_40
SRR11142449	2020	Chicken	cluster_40
SRR11143714	2020	Human	cluster_40
SRR11153194	2020	Chicken	cluster_40
SRR11173384	2020	Chicken	cluster_40
SRR11174306	2020	Human	cluster_40
SRR11178021	2020	Human	cluster_37
SRR11186575	2020	Chicken	cluster_40
SRR11186612	2020	Chicken	cluster_40
SRR11186725	2020	Chicken	cluster_40
SRR11189104	2020	Chicken	cluster_40
SRR11214022	2020	Chicken	cluster_40
SRR11215026	2020	Human	cluster_38
SRR11215028	2020	Human	cluster_38
SRR11215706	2020	Chicken	cluster_40
SRR11232009	2020	Chicken	cluster_40
SRR11232099	2020	Human	cluster_40
SRR11232379	2020	Chicken	cluster_38
SRR11247904	2020	Chicken	cluster_40
SRR11248342	2020	Chicken	cluster_40
SRR11278025	2020	Chicken	cluster_40
SRR11278026	2020	Turkey	cluster_38
SRR11279704	2020	Human	cluster_40
SRR11283967	2020	Chicken	cluster_40
SRR11283990	2020	Chicken	cluster_40
SRR11284266	2020	Turkey	cluster_39
SRR11284267	2020	Swine	cluster_33
SRR11290915	2020	Human	cluster_38
SRR11291535	2020	Chicken	cluster_40
SRR11292585	2020	Chicken	cluster_40
SRR11294494	2019	Human	cluster_39
SRR11311281	2020	Chicken	cluster_40
SRR11311704	2020	Chicken	cluster_40
SRR11311762	2020	Chicken	cluster_40
SRR11311799	2020	Chicken	cluster_40
SRR11317891	2020	Chicken	cluster_40
SRR11348087	2020	Chicken	cluster_40
SRR11348522	2020	Chicken	cluster_40
SRR11362787	2020	Swine	cluster_40
SRR11394746	2020	Chicken	cluster_40
SRR11394751	2020	Swine	cluster_40
SRR11394752	2020	Chicken	cluster_40
SRR11424115	2020	Chicken	cluster_40
SRR11430490	2020	Swine	cluster_37
SRR11435274	2020	Chicken	cluster_40
SRR11452512	2020	Swine	cluster_39
SRR11452520	2020	Turkey	cluster_38
SRR11453017	2020	Chicken	cluster_40
SRR11471048	2020	Turkey	cluster_38
SRR11472211	2020	Swine	cluster_38
SRR11498032	2015	Human	cluster_40
SRR11510979	2020	Chicken	cluster_40
SRR11511032	2020	Chicken	cluster_40
SRR11511034	2020	Turkey	cluster_37
SRR11514040	2020	Human	cluster_38
SRR11515227	2020	Human	cluster_16
SRR11521897	2020	Chicken	cluster_40
SRR11521906	2020	Chicken	cluster_40
SRR11537728	2020	Human	cluster_40
SRR11544411	2020	Chicken	cluster_40
SRR11544440	2020	Chicken	cluster_40
SRR11544469	2020	Chicken	cluster_40
SRR11544518	2020	Chicken	cluster_40
SRR11544519	2020	Chicken	cluster_40
SRR11544520	2020	Chicken	cluster_40
SRR11545283	2020	Human	cluster_38
SRR11550280	2020	Human	cluster_37
SRR11557930	2020	Chicken	cluster_40
SRR11557935	2020	Swine	cluster_39
SRR11557937	2020	Chicken	cluster_40
SRR11573994	2020	Human	cluster_40
SRR11581746	2020	Human	cluster_37
SRR11584879	2020	Chicken	cluster_40
SRR11584887	2020	Chicken	cluster_40
SRR11584902	2020	Chicken	cluster_40
SRR11600302	2020	Chicken	cluster_38
SRR11600317	2020	Swine	cluster_37
SRR11615051	2020	Human	cluster_37
SRR11615661	2020	Swine	cluster_37
SRR11615662	2020	Chicken	cluster_40
SRR11615690	2020	Chicken	cluster_40
SRR11615710	2020	Chicken	cluster_40
SRR11616196	2020	Human	cluster_37
SRR11616344	2020	Human	cluster_38
SRR11653404	2020	Human	cluster_37
SRR11654233	2020	Swine	cluster_39
SRR11654269	2020	Chicken	cluster_40
SRR11654272	2020	Swine	cluster_37
SRR11681161	2020	Chicken	cluster_40
SRR11704882	2020	Swine	cluster_37
SRR11714371	2020	Chicken	cluster_40
SRR11714388	2020	Chicken	cluster_40
SRR11714398	2020	Chicken	cluster_40
SRR11744068	2020	Human	cluster_11
SRR11744107	2020	Human	singleton_36
SRR11748673	2020	Chicken	cluster_40
SRR11772841	2020	Chicken	cluster_40
SRR11802381	2020	Chicken	cluster_40
SRR11802384	2020	Swine	cluster_37
SRR11805692	2020	Turkey	cluster_38
SRR11819854	2020	Human	cluster_38
SRR11828541	2020	Chicken	cluster_40
SRR11828543	2020	Chicken	cluster_40
SRR11830221	2020	Human	cluster_38
SRR11833466	2020	Chicken	cluster_40
SRR11833478	2020	Swine	cluster_38
SRR11847225	2020	Chicken	cluster_40
SRR11847227	2020	Chicken	cluster_40
SRR11851734	2020	Human	cluster_40
SRR11879319	2020	Chicken	cluster_40
SRR11892953	2020	Chicken	cluster_40
SRR11905171	2020	Chicken	cluster_40
SRR11905240	2020	Turkey	cluster_37
SRR11928873	2020	Turkey	cluster_38
SRR11931272	2020	Human	cluster_37
SRR11937756	2020	Turkey	cluster_38
SRR11937760	2020	Chicken	cluster_40
SRR11966548	2020	Chicken	cluster_40
SRR11975298	2020	Human	cluster_37
SRR11975301	2020	Human	cluster_37
SRR12003282	2020	Human	cluster_37
SRR12004768	2020	Human	cluster_37
SRR12026111	2020	Human	cluster_37
SRR12047266	2020	Turkey	cluster_38
SRR12047288	2020	Turkey	cluster_38
SRR12066998	2020	Human	cluster_10
SRR12072119	2020	Chicken	cluster_40
SRR12072437	2020	Turkey	cluster_9
SRR12072441	2020	Chicken	cluster_40
SRR12076570	2020	Human	cluster_40
SRR12091610	2020	Chicken	cluster_40
SRR12097766	2020	Human	cluster_37
SRR12097908	2020	Human	cluster_39
SRR12108670	2020	Human	cluster_37
SRR12136342	2020	Human	cluster_37
SRR12136365	2020	Human	cluster_37
SRR12136677	2020	Human	cluster_40
SRR12137415	2020	Turkey	cluster_37
SRR12165050	2020	Human	cluster_40
SRR12169334	2020	Turkey	cluster_37
SRR12169362	2020	Swine	cluster_15
SRR12188528	2020	Chicken	cluster_40
SRR12188900	2020	Chicken	cluster_40
SRR12188904	2020	Turkey	cluster_38
SRR12188950	2020	Chicken	cluster_40
SRR12194039	2020	Chicken	cluster_40
SRR12196058	2020	Human	cluster_40
SRR12229815	2020	Swine	cluster_38
SRR12234187	2020	Human	cluster_40
SRR12266316	2020	Bovine	cluster_39
SRR12266318	2020	Human	cluster_37
SRR12287363	2020	Human	cluster_40
SRR12300149	2020	Chicken	cluster_40
SRR12300523	2020	Human	cluster_38
SRR12316808	2020	Human	cluster_40
SRR12316951	2020	Human	cluster_40
SRR12319339	2020	Human	cluster_35
SRR12321156	2020	Swine	cluster_39
SRR12334061	2020	Human	cluster_40
SRR12340919	2020	Turkey	cluster_37
SRR12344203	2020	Human	cluster_37
SRR12344206	2020	Human	cluster_37
SRR12352248	2020	Human	cluster_20
SRR12365745	2020	Chicken	cluster_40
SRR12377077	2020	Human	cluster_37
SRR12377363	2020	Turkey	cluster_38
SRR12383622	2020	Human	cluster_37
SRR12384478	2020	Human	cluster_38
SRR12386244	2020	Chicken	cluster_40
SRR12398778	2020	Human	cluster_37
SRR12418530	2020	Human	cluster_37
SRR12424389	2020	Chicken	cluster_40
SRR12424655	2020	Chicken	cluster_40
SRR12436509	2020	Human	cluster_40
SRR12455727	2020	Chicken	cluster_40
SRR12455728	2020	Turkey	cluster_38
SRR12472378	2020	Chicken	cluster_40
SRR12475929	2020	Turkey	cluster_38
SRR12476743	2020	Human	cluster_38
SRR12478401	2020	Human	cluster_40
SRR12486097	2020	Chicken	cluster_40
SRR12487664	2020	Swine	cluster_37
SRR12487690	2020	Chicken	cluster_40
SRR12508203	2020	Swine	cluster_38
SRR12508224	2020	Chicken	cluster_40
SRR12518380	2020	Human	cluster_40
SRR12536396	2020	Bovine	cluster_39
SRR12550418	2020	Human	cluster_37
SRR12550999	2020	Chicken	cluster_40
SRR12552653	2020	Chicken	cluster_40
SRR12575251	2020	Turkey	cluster_38
SRR12594927	2020	Chicken	cluster_40
SRR12594940	2020	Chicken	cluster_40
SRR12594954	2020	Chicken	cluster_40
SRR12599222	2020	Chicken	cluster_39
SRR12602024	2020	Chicken	cluster_40
SRR12619326	2020	Human	cluster_38
SRR12622139	2020	Chicken	cluster_40
SRR12625351	2020	Human	cluster_38
SRR12626326	2020	Turkey	cluster_38
SRR12626342	2020	Turkey	cluster_37
SRR12628462	2020	Turkey	cluster_37
SRR12630726	2020	Bovine	cluster_35
SRR12633897	2020	Human	cluster_38
SRR12634158	2020	Human	cluster_38
SRR12637747	2020	Chicken	cluster_40
SRR12638310	2020	Human	cluster_37
SRR12642655	2020	Human	cluster_37
SRR12646289	2020	Chicken	cluster_40
SRR12646300	2020	Chicken	cluster_40
SRR12646524	2020	Chicken	cluster_40
SRR12650456	2020	Human	cluster_35
SRR12651236	2020	Human	cluster_35
SRR12670095	2020	Chicken	cluster_40
SRR12672097	2020	Turkey	cluster_37
SRR12672316	2020	Chicken	cluster_40
SRR12682950	2020	Chicken	cluster_40
SRR12684508	2020	Human	cluster_37
SRR12685782	2020	Human	cluster_40
SRR12694406	2020	Human	cluster_35
SRR12694815	2020	Human	cluster_35
SRR12699645	2020	Chicken	cluster_40
SRR12708739	2020	Chicken	cluster_40
SRR12708972	2020	Chicken	cluster_40
SRR12711602	2020	Human	cluster_28
SRR12717963	2020	Turkey	cluster_37
SRR12717987	2020	Swine	cluster_37
SRR12730674	2020	Human	cluster_38
SRR12730903	2020	Human	cluster_37
SRR12732900	2020	Human	cluster_10
SRR12734205	2020	Turkey	cluster_38
SRR12734242	2020	Swine	cluster_38
SRR12734347	2020	Chicken	cluster_40
SRR12743107	2020	Human	cluster_37
SRR12743356	2020	Human	cluster_35
SRR12749138	2020	Human	cluster_37
SRR12764639	2020	Swine	cluster_38
SRR12764950	2020	Human	cluster_39
SRR12765169	2020	Chicken	cluster_40
SRR12765709	2020	Human	cluster_38
SRR12768071	2020	Bovine	cluster_39
SRR12768103	2020	Swine	cluster_40
SRR12768289	2020	Chicken	cluster_40
SRR12772000	2020	Human	cluster_40
SRR12774865	2020	Human	cluster_37
SRR12781618	2020	Turkey	cluster_38
SRR12781938	2020	Bovine	cluster_40
SRR12782040	2020	Chicken	cluster_40
SRR12795833	2020	Chicken	cluster_40
SRR12799208	2020	Chicken	cluster_40
SRR12799217	2020	Swine	cluster_40
SRR12799222	2020	Chicken	cluster_40
SRR12806949	2020	Bovine	cluster_38
SRR12806960	2020	Bovine	cluster_39
SRR12811727	2020	Chicken	cluster_40
SRR12817767	2020	Chicken	cluster_40
SRR12819694	2020	Human	cluster_10
SRR12820423	2020	Human	cluster_38
SRR12823561	2020	Human	cluster_38
SRR12827080	2020	Human	cluster_40
SRR12827302	2020	Human	cluster_37
SRR12828265	2020	Chicken	cluster_40
SRR12850533	2020	Human	cluster_19
SRR12882824	2020	Swine	cluster_37
SRR12887507	2020	Chicken	cluster_40
SRR12898811	2020	Human	cluster_33
SRR12930849	2020	Human	cluster_37
SRR12931649	2020	Human	cluster_37
SRR12938566	2020	Chicken	cluster_40
SRR12938917	2020	Chicken	cluster_40
SRR12949673	2020	Bovine	cluster_39
SRR12949922	2020	Swine	cluster_37
SRR12955308	2020	Swine	cluster_37
SRR12956955	2020	Swine	cluster_38
SRR12967503	2020	Human	cluster_35
SRR12969043	2020	Human	cluster_40
SRR12971480	2020	Turkey	cluster_37
SRR12971483	2020	Swine	cluster_37
SRR12973949	2020	Turkey	cluster_38
SRR12976474	2020	Chicken	cluster_40
SRR12976640	2020	Chicken	cluster_40
SRR12978870	2020	Human	singleton_19
SRR12993230	2020	Human	cluster_38
SRR13001978	2020	Chicken	cluster_40
SRR13004994	2020	Turkey	cluster_38
SRR13006127	2020	Turkey	cluster_38
SRR13006138	2020	Chicken	cluster_40
SRR13017809	2020	Bovine	cluster_40
SRR13049821	2020	Turkey	cluster_37
SRR13049827	2020	Turkey	cluster_38
SRR13050945	2020	Human	cluster_37
SRR13059376	2020	Chicken	cluster_40
SRR13059396	2020	Swine	cluster_39
SRR13067568	2020	Chicken	cluster_40
SRR13075260	2020	Human	cluster_37
SRR13079640	2020	Turkey	cluster_38
SRR13094556	2020	Chicken	cluster_40
SRR13125485	2020	Human	cluster_35
SRR13144441	2020	Human	cluster_37
SRR13166875	2020	Chicken	cluster_40
SRR13166878	2020	Chicken	cluster_40
SRR13169627	2020	Human	cluster_38
SRR13193893	2020	Chicken	cluster_40
SRR13200021	2020	Chicken	cluster_40
SRR13200026	2020	Chicken	cluster_40
SRR13202001	2020	Chicken	cluster_40
SRR13207346	2020	Human	cluster_38
SRR13207886	2020	Swine	cluster_38
SRR13209095	2020	Human	cluster_40
SRR13211893	2020	Human	cluster_39
SRR13218622	2020	Swine	cluster_38
SRR13222026	2020	Chicken	cluster_40
SRR13222034	2020	Turkey	cluster_38
SRR13245270	2020	Turkey	cluster_37
SRR13245302	2020	Chicken	cluster_40
SRR13246177	2020	Chicken	cluster_40
SRR13253697	2020	Human	cluster_40
SRR13254091	2020	Chicken	cluster_39
SRR13257102	Unknown	Human	cluster_37
SRR13268893	2020	Human	cluster_37
SRR13271361	2020	Chicken	cluster_40
SRR13271400	2020	Chicken	cluster_40
SRR13281499	2020	Human	cluster_37
SRR13288017	2020	Human	cluster_37
SRR13295022	2020	Human	cluster_38
SRR13295327	2020	Turkey	cluster_38
SRR13302950	2020	Human	cluster_38
SRR13305476	2020	Human	cluster_35
SRR13310511	2020	Turkey	cluster_38
SRR13310523	2020	Bovine	cluster_39
SRR13311457	2020	Human	cluster_40
SRR13314562	2020	Human	cluster_13
SRR13314883	2020	Chicken	cluster_40
SRR13320607	2020	Human	cluster_37
SRR13321696	2020	Chicken	cluster_40
SRR13333414	2020	Human	cluster_38
SRR13333445	2020	Turkey	cluster_37
SRR13337694	2020	Bovine	cluster_16
SRR13337696	2020	Swine	cluster_37
SRR13337732	2020	Chicken	cluster_40
SRR13337733	2020	Turkey	cluster_38
SRR13340848	2020	Chicken	cluster_40
SRR13340858	2020	Chicken	cluster_38
SRR13349339	2020	Human	cluster_40
SRR13349950	2020	Turkey	cluster_38
SRR13350062	2020	Turkey	cluster_38
SRR13377885	2020	Bovine	cluster_39
SRR13377902	2020	Human	cluster_37
SRR13380254	2020	Chicken	cluster_40
SRR13405893	2020	Chicken	cluster_40
SRR13415129	2020	Human	cluster_37
SRR13416437	2020	Human	cluster_40
SRR13416457	2020	Human	cluster_37
SRR13417577	2020	Human	cluster_38
SRR13418886	2020	Human	cluster_37
SRR13419987	2020	Chicken	cluster_40
SRR13420014	2020	Turkey	cluster_38
SRR13443247	2020	Human	cluster_37
SRR13455247	2020	Human	cluster_40
SRR13498620	2021	Chicken	cluster_40
SRR13510362	2021	Turkey	cluster_38
SRR13510364	2021	Bovine	cluster_39
SRR13510463	2021	Chicken	cluster_40
SRR13510826	2020	Turkey	cluster_38
SRR13521792	2021	Chicken	cluster_40
SRR13523809	2021	Human	cluster_38
SRR13530598	2020	Swine	cluster_40
SRR13558760	2021	Chicken	cluster_40
SRR13562684	2020	Human	cluster_40
SRR13572237	2021	Swine	cluster_37
SRR13572491	2021	Chicken	cluster_40
SRR13575019	2021	Human	cluster_35
SRR13575665	2021	Human	cluster_20
SRR13582785	2019	Swine	cluster_39
SRR13589107	2021	Chicken	cluster_40
SRR13589113	2021	Chicken	cluster_40
SRR13593672	2021	Turkey	cluster_38
SRR13602810	2020	Human	cluster_37
SRR13605024	2021	Human	cluster_39
SRR13605951	2021	Chicken	cluster_40
SRR13623389	2021	Human	cluster_37
SRR13624299	2020	Human	cluster_40
SRR13643467	2019	Chicken	cluster_40
SRR13650051	2021	Human	cluster_38
SRR13690589	2021	Turkey	cluster_38
SRR13697448	2021	Chicken	cluster_40
SRR13698641	2021	Chicken	cluster_40
SRR13700593	2021	Chicken	cluster_40
SRR13700595	2021	Chicken	cluster_40
SRR13706203	Unknown	Unspecified Animal	cluster_37
SRR13719143	2021	Human	cluster_37
SRR13729124	2021	Human	cluster_37
SRR13733750	2021	Human	cluster_40
SRR13734541	2021	Human	cluster_37
SRR13738026	2021	Turkey	cluster_38
SRR13738903	2021	Chicken	cluster_39
SRR13747346	2021	Chicken	cluster_40
SRR13748965	2021	Human	cluster_37
SRR13764418	2021	Chicken	cluster_40
SRR13764598	2021	Chicken	cluster_40
SRR13777403	2021	Human	cluster_37
SRR13784817	2021	Chicken	cluster_40
SRR13784893	2021	Chicken	cluster_40
SRR13791269	2021	Human	cluster_37
SRR13797261	2019	Chicken	cluster_40
SRR13797378	2021	Chicken	cluster_40
SRR13810164	2021	Chicken	cluster_40
SRR13810169	2021	Chicken	cluster_40
SRR13842596	2021	Chicken	cluster_40
SRR13858927	2021	Chicken	cluster_40
SRR13859134	2021	Turkey	cluster_40
SRR13859137	2021	Chicken	cluster_40
SRR13859782	2021	Turkey	cluster_40
SRR13859783	2021	Chicken	cluster_40
SRR13867538	2021	Chicken	cluster_40
SRR13867545	2021	Chicken	cluster_40
SRR13883590	2021	Chicken	cluster_40
SRR13883593	2021	Chicken	cluster_40
SRR13883601	2021	Turkey	cluster_38
SRR13923129	2020	Human	cluster_37
SRR13926746	2021	Chicken	cluster_40
SRR13927654	2021	Human	cluster_37
SRR13943444	2021	Chicken	cluster_40
SRR13943445	2021	Chicken	singleton_7
SRR13952644	2021	Chicken	cluster_40
SRR13960173	2021	Chicken	cluster_40
SRR13976669	2021	Chicken	cluster_37
SRR13990214	2021	Human	cluster_30
SRR13995270	2021	Human	cluster_37
SRR13997711	2021	Human	cluster_40
SRR13998293	2021	Chicken	cluster_40
SRR14005244	2021	Chicken	cluster_40
SRR14028502	2021	Human	cluster_40
SRR14055059	2021	Chicken	cluster_40
SRR14073851	2021	Chicken	cluster_40
SRR14084208	2021	Chicken	cluster_40
SRR14084244	2021	Chicken	cluster_40
SRR14084251	2021	Chicken	cluster_40
SRR14094604	2021	Human	cluster_37
SRR14097324	2021	Human	cluster_38
SRR14125737	2021	Chicken	cluster_40
SRR14131078	2021	Chicken	cluster_40
SRR14131160	2021	Chicken	cluster_40
SRR14145884	2021	Chicken	cluster_40
SRR14145886	2021	Chicken	cluster_40
SRR14154057	2021	Human	cluster_40
SRR14166970	2021	Swine	cluster_37
SRR14197055	2021	Human	cluster_40
SRR14197061	2021	Turkey	cluster_37
SRR14236896	Unknown	Human	cluster_38
SRR14240253	2021	Human	cluster_38
SRR14240283	2021	Swine	cluster_38
SRR14252161	2021	Turkey	cluster_38
SRR14263005	2021	Chicken	cluster_40
SRR14263295	2021	Chicken	cluster_40
SRR14295587	2021	Human	cluster_38
SRR14296438	2021	Human	cluster_37
SRR14300147	2021	Human	cluster_40
SRR14313048	2021	Human	NA
SRR14323596	2021	Human	cluster_38
SRR14326398	2021	Turkey	cluster_38
SRR14326411	2021	Chicken	cluster_40
SRR14333442	2021	Human	cluster_37
SRR14334173	2021	Chicken	cluster_40
SRR14341029	2021	Human	cluster_37
SRR14354869	2021	Chicken	cluster_40
SRR14371397	2021	Turkey	cluster_38
SRR14403602	2021	Human	cluster_38
SRR14408161	2021	Human	cluster_35
SRR14421771	2021	Swine	cluster_38
SRR14421785	2021	Bovine	cluster_38
