ID	Year	Source	MST-45
SRR10082291	2019	Bovine	cluster_69
SRR10082309	2019	Chicken	cluster_61
SRR10082312	2019	Chicken	NA
SRR10082313	2019	Chicken	NA
SRR10082314	2019	Chicken	cluster_61
SRR10082317	2019	Chicken	NA
SRR10082319	2019	Chicken	cluster_61
SRR10082320	2019	Chicken	cluster_61
SRR10082380	2019	Chicken	cluster_61
SRR10088413	2019	Turkey	NA
SRR10088426	2019	Human	NA
SRR10088457	2019	Human	cluster_68
SRR10088543	2019	Human	cluster_61
SRR10088597	2019	Chicken	NA
SRR10088661	2019	Human	cluster_69
SRR10088665	2019	Human	cluster_61
SRR10090181	2019	Human	NA
SRR10092262	2019	Human	NA
SRR10093207	2019	Human	cluster_61
SRR10093212	2019	Human	cluster_69
SRR10093538	2019	Human	cluster_61
SRR10094011	2019	Human	cluster_67
SRR10094677	2019	Chicken	cluster_61
SRR10095186	2019	Other	NA
SRR10095192	2019	Other	NA
SRR10095194	2019	Other	cluster_60
SRR10095206	2019	Human	cluster_61
SRR10095207	2019	Human	NA
SRR10095289	2019	Human	cluster_69
SRR10095834	Unknown	Unspecified Animal	cluster_61
SRR10095977	2019	Human	cluster_67
SRR10095984	2019	Human	cluster_61
SRR10095999	2019	Human	cluster_67
SRR10096009	2019	Human	cluster_61
SRR10096544	2019	Chicken	cluster_61
SRR10097227	2019	Human	NA
SRR10100071	2019	Human	cluster_67
SRR10100150	2019	Human	cluster_37
SRR10100152	2019	Human	cluster_67
SRR10100285	2019	Human	cluster_69
SRR10100539	2019	Human	cluster_67
SRR10103910	2019	Human	NA
SRR10107517	2019	Human	cluster_67
SRR10113026	2019	Human	cluster_67
SRR10113056	2019	Human	cluster_61
SRR10113201	2019	Chicken	cluster_61
SRR10113204	2019	Chicken	cluster_61
SRR10113207	2019	Swine	NA
SRR10113221	2019	Chicken	cluster_61
SRR10113596	2019	Chicken	cluster_67
SRR10113599	2019	Chicken	cluster_61
SRR10115947	Unknown	Human	cluster_26
SRR10119155	2019	Chicken	cluster_61
SRR10119167	2019	Chicken	NA
SRR10119177	2019	Chicken	cluster_61
SRR10119182	2019	Chicken	cluster_61
SRR10119400	2019	Human	cluster_67
SRR10123346	2019	Human	NA
SRR10123348	2019	Human	cluster_61
SRR10123368	2019	Human	cluster_67
SRR10123508	2019	Chicken	cluster_61
SRR10123519	2019	Chicken	cluster_69
SRR10124085	2019	Human	cluster_67
SRR10124156	2019	Human	cluster_69
SRR10125254	2019	Human	NA
SRR10125266	2019	Human	cluster_61
SRR10126590	2019	Chicken	NA
SRR10126655	2019	Chicken	cluster_61
SRR10126736	2019	Human	NA
SRR10129124	2019	Human	cluster_67
SRR10129536	2019	Chicken	cluster_61
SRR10129541	2019	Chicken	cluster_69
SRR10129595	2019	Human	cluster_67
SRR10129684	Unknown	Unspecified Animal	cluster_61
SRR10129689	2019	Human	cluster_67
SRR10129840	2019	Human	NA
SRR10130066	2019	Human	cluster_67
SRR10130068	2019	Human	cluster_67
SRR10130075	2019	Human	cluster_61
SRR10130076	2019	Human	cluster_67
SRR10130079	2019	Human	NA
SRR10130120	2019	Human	cluster_67
SRR10130197	2019	Human	cluster_61
SRR10130846	2019	Chicken	cluster_61
SRR10130849	2019	Swine	cluster_66
SRR10131150	2019	Human	cluster_67
SRR10132959	2019	Human	cluster_67
SRR10132968	2019	Human	cluster_67
SRR10133070	2019	Human	NA
SRR10133200	2019	Swine	NA
SRR10134377	2019	Human	cluster_61
SRR10134380	2019	Human	cluster_67
SRR10135913	2019	Human	cluster_61
SRR10136043	2019	Human	cluster_69
SRR10136135	2019	Human	cluster_69
SRR10136183	2019	Human	cluster_61
SRR10136238	2019	Human	cluster_69
SRR10136262	2019	Human	NA
SRR10137229	2019	Human	cluster_61
SRR10138212	2019	Human	NA
SRR10138223	2019	Human	cluster_67
SRR10138324	2019	Human	cluster_69
SRR10140396	2019	Human	cluster_69
SRR10147726	2019	Chicken	cluster_61
SRR10148666	2019	Human	NA
SRR10148894	2019	Human	cluster_69
SRR10152101	2019	Human	cluster_61
SRR10152109	2019	Human	cluster_69
SRR10152121	2019	Human	NA
SRR10152525	2019	Human	cluster_61
SRR10152544	2019	Human	cluster_67
SRR10153647	2019	Turkey	NA
SRR10153649	2019	Chicken	cluster_61
SRR10153658	2019	Chicken	NA
SRR10154100	2019	Chicken	cluster_61
SRR10154182	2019	Chicken	NA
SRR10154196	2019	Chicken	NA
SRR10154197	2019	Chicken	cluster_69
SRR10154201	2019	Chicken	NA
SRR10155202	2019	Human	cluster_67
SRR10155286	2019	Human	cluster_60
SRR10156074	2019	Chicken	cluster_61
SRR10156095	2019	Chicken	cluster_61
SRR10156132	2019	Swine	NA
SRR10156144	2019	Swine	cluster_67
SRR10156145	2019	Chicken	cluster_61
SRR10156173	2019	Chicken	cluster_61
SRR10156334	2019	Human	NA
SRR10156706	2019	Human	cluster_67
SRR10158240	2019	Human	cluster_67
SRR10162572	2019	Chicken	cluster_61
SRR10162573	2019	Chicken	NA
SRR10162578	2019	Chicken	cluster_61
SRR10162581	2019	Chicken	NA
SRR10162632	2019	Human	NA
SRR10162643	2019	Human	cluster_67
SRR10162649	2019	Chicken	cluster_61
SRR10163884	2019	Human	cluster_67
SRR10163885	2019	Chicken	cluster_61
SRR10163886	2019	Chicken	cluster_61
SRR10163901	2019	Chicken	NA
SRR10163904	2019	Chicken	cluster_61
SRR10164089	2019	Chicken	cluster_61
SRR10164113	2019	Chicken	cluster_61
SRR10164553	2019	Chicken	cluster_61
SRR10164556	2019	Chicken	cluster_61
SRR10164570	2019	Chicken	NA
SRR10164711	2019	Chicken	cluster_61
SRR10164744	2019	Chicken	cluster_61
SRR10165158	2019	Chicken	cluster_61
SRR10165179	2019	Chicken	NA
SRR10165182	2019	Chicken	cluster_61
SRR10165267	2019	Chicken	cluster_61
SRR10165298	2019	Chicken	cluster_61
SRR10165300	2019	Chicken	cluster_61
SRR10166118	2019	Chicken	cluster_69
SRR10166531	2019	Human	NA
SRR10166534	2019	Human	cluster_57
SRR10169038	2019	Human	cluster_13
SRR10172213	2019	Human	cluster_69
SRR10172229	2019	Human	cluster_67
SRR10172251	2019	Human	cluster_67
SRR10172259	2019	Human	cluster_67
SRR10173424	2019	Human	cluster_69
SRR10173561	2019	Human	cluster_69
SRR10175040	2019	Human	cluster_67
SRR10175042	2019	Human	cluster_46
SRR10175702	2019	Human	NA
SRR10175713	2019	Human	NA
SRR10175717	2019	Human	cluster_69
SRR10177417	2019	Human	cluster_67
SRR10177425	2019	Human	cluster_60
SRR10177509	2019	Human	cluster_60
SRR10178543	2019	Human	cluster_61
SRR10178544	2019	Human	NA
SRR10178635	2018	Human	cluster_67
SRR10186932	2019	Human	cluster_69
SRR10186933	2019	Human	NA
SRR10186945	2019	Human	NA
SRR10187025	2019	Chicken	cluster_61
SRR10187035	2019	Swine	cluster_69
SRR10187042	2019	Chicken	NA
SRR10187044	2019	Chicken	NA
SRR10189391	2019	Human	cluster_61
SRR10190409	2019	Human	cluster_61
SRR10190437	2019	Human	NA
SRR10190802	2019	Human	cluster_69
SRR10190962	Unknown	Unspecified Animal	cluster_69
SRR10191000	2019	Human	cluster_67
SRR10191002	2019	Human	cluster_67
SRR10191005	2019	Human	cluster_67
SRR10192153	2019	Human	cluster_69
SRR10192536	2019	Turkey	cluster_61
SRR10192537	2019	Chicken	cluster_61
SRR10192538	2019	Chicken	NA
SRR10192861	2019	Human	cluster_67
SRR10192942	2019	Bovine	cluster_68
SRR10192944	2019	Chicken	cluster_61
SRR10192945	2019	Chicken	NA
SRR10192953	2019	Swine	NA
SRR10192954	2019	Chicken	cluster_61
SRR10192957	2019	Chicken	cluster_61
SRR10194318	2019	Human	NA
SRR10196055	2019	Human	cluster_61
SRR10196253	2019	Human	cluster_60
SRR10197205	2019	Chicken	cluster_61
SRR10197207	2019	Chicken	NA
SRR10197212	2019	Turkey	cluster_61
SRR10197214	2019	Chicken	cluster_68
SRR10197339	Unknown	Human	cluster_67
SRR10198965	2019	Chicken	cluster_61
SRR10198966	2019	Chicken	cluster_61
SRR10198977	2019	Chicken	cluster_61
SRR10204674	Unknown	Unspecified Animal	cluster_61
SRR10205855	2019	Human	NA
SRR10206136	2019	Human	cluster_67
SRR10207119	2019	Human	cluster_67
SRR10207288	2019	Chicken	cluster_61
SRR10207289	2019	Chicken	cluster_61
SRR10207426	2019	Human	cluster_2
SRR10207467	2019	Human	cluster_69
SRR10209738	2019	Chicken	NA
SRR10209739	2019	Swine	cluster_67
SRR10209949	2019	Human	NA
SRR10210131	2019	Chicken	cluster_61
SRR10210263	2019	Human	cluster_67
SRR10210532	2019	Human	cluster_67
SRR10210533	2019	Human	cluster_67
SRR10210539	2019	Human	cluster_63
SRR10210544	2019	Human	cluster_69
SRR10210554	2019	Human	cluster_67
SRR10211166	2019	Human	cluster_67
SRR10211167	2019	Human	NA
SRR10212239	2019	Human	cluster_67
SRR10212887	2019	Human	NA
SRR10212905	2019	Human	cluster_67
SRR10212940	2019	Chicken	cluster_61
SRR10212941	2019	Chicken	NA
SRR10212947	2019	Chicken	cluster_61
SRR10212954	2019	Chicken	cluster_61
SRR10212955	2019	Chicken	NA
SRR10212973	2019	Chicken	NA
SRR10212978	2019	Chicken	cluster_61
SRR10212979	2019	Chicken	cluster_61
SRR10215595	2019	Human	cluster_67
SRR10215607	2019	Human	cluster_67
SRR10215609	2019	Human	NA
SRR10215849	2019	Human	cluster_67
SRR10215850	2019	Human	cluster_67
SRR10216318	2019	Human	cluster_67
SRR10216321	2019	Human	cluster_69
SRR10216326	2019	Human	cluster_2
SRR10216482	2019	Human	cluster_61
SRR10218523	2019	Chicken	NA
SRR10222431	2019	Chicken	cluster_61
SRR10222568	2019	Bovine	NA
SRR10222574	2019	Chicken	cluster_61
SRR10222576	2019	Chicken	cluster_61
SRR10222580	2019	Chicken	NA
SRR10222594	2019	Chicken	cluster_61
SRR10222595	2019	Chicken	cluster_61
SRR10222599	2019	Chicken	cluster_61
SRR10224601	2019	Human	cluster_67
SRR10224610	2019	Human	NA
SRR10226360	2019	Human	cluster_67
SRR10227602	2019	Human	cluster_69
SRR10228570	Unknown	Human	cluster_69
SRR10229987	2019	Swine	cluster_69
SRR10229996	2019	Chicken	cluster_61
SRR10230013	2019	Chicken	cluster_61
SRR10231217	2019	Human	cluster_61
SRR10231932	2019	Human	cluster_61
SRR10231954	2019	Human	cluster_67
SRR10231967	2019	Human	cluster_67
SRR10232014	2019	Human	NA
SRR10232029	2019	Human	cluster_67
SRR10232032	2019	Human	cluster_67
SRR10236732	2019	Human	NA
SRR10237524	2019	Chicken	cluster_68
SRR10237629	2019	Chicken	cluster_61
SRR10237630	2019	Chicken	NA
SRR10237631	2019	Chicken	cluster_61
SRR10237633	2019	Chicken	cluster_61
SRR10237639	2019	Chicken	cluster_61
SRR10237645	2019	Chicken	cluster_61
SRR10239041	2019	Human	cluster_67
SRR10239235	2019	Human	cluster_51
SRR10244483	2019	Human	NA
SRR10244484	2019	Human	NA
SRR10244973	2019	Human	cluster_61
SRR10244980	2019	Human	cluster_67
SRR10245371	2019	Human	cluster_67
SRR10245392	2019	Human	cluster_67
SRR10245589	2019	Human	cluster_67
SRR10245601	2019	Human	cluster_67
SRR10245613	2019	Human	cluster_67
SRR10246253	2019	Chicken	cluster_61
SRR10247034	2019	Human	cluster_2
SRR10247605	Unknown	Human	cluster_61
SRR10247770	2019	Human	NA
SRR10249916	2019	Human	cluster_67
SRR10250254	2019	Human	cluster_61
SRR10250676	2019	Human	cluster_67
SRR10250678	2019	Human	cluster_67
SRR10251232	2019	Human	cluster_63
SRR10251233	2019	Human	cluster_69
SRR10251239	2019	Human	NA
SRR10251245	2019	Human	cluster_69
SRR10251581	Unknown	Unspecified Animal	cluster_67
SRR10252086	2019	Human	cluster_69
SRR10252137	2019	Human	cluster_61
SRR10252152	2019	Human	cluster_69
SRR10252158	2019	Human	NA
SRR10254384	2019	Human	cluster_69
SRR10254619	2019	Human	cluster_67
SRR10254706	2019	Human	singleton_120
SRR10254719	2019	Human	cluster_69
SRR10254982	2019	Human	cluster_67
SRR10257116	2019	Human	cluster_67
SRR10257133	Unknown	Human	cluster_67
SRR10257327	2019	Human	cluster_69
SRR10257341	2019	Human	cluster_69
SRR10257885	2019	Human	cluster_61
SRR10258285	2019	Human	cluster_61
SRR10258313	2019	Human	cluster_61
SRR10258450	2019	Chicken	cluster_61
SRR10258453	2019	Swine	NA
SRR10258540	2019	Human	cluster_69
SRR10259009	2013	Human	cluster_67
SRR10259138	2019	Human	cluster_67
SRR10259145	2019	Human	cluster_67
SRR10259157	2019	Human	cluster_69
SRR10259177	2019	Human	NA
SRR10259209	2019	Chicken	cluster_61
SRR10259211	2019	Chicken	cluster_61
SRR10259213	2019	Turkey	cluster_61
SRR10267482	2019	Human	NA
SRR10267830	2019	Human	cluster_69
SRR10267831	2019	Human	cluster_61
SRR10269683	2019	Chicken	cluster_61
SRR10269936	2019	Human	cluster_67
SRR10272440	2019	Human	cluster_67
SRR10272442	2019	Human	cluster_67
SRR10276199	2019	Human	cluster_61
SRR10276273	2019	Human	cluster_67
SRR10276288	2019	Human	NA
SRR10276297	2019	Human	cluster_61
SRR10276417	2019	Human	cluster_67
SRR10276642	2019	Human	cluster_69
SRR10277302	2019	Chicken	cluster_61
SRR10277303	2019	Swine	cluster_59
SRR10278329	2019	Human	cluster_61
SRR10278395	2019	Human	cluster_61
SRR10279816	2019	Human	cluster_69
SRR10279848	2019	Human	cluster_61
SRR10281740	2019	Human	cluster_61
SRR10281742	2019	Human	cluster_61
SRR10282946	2019	Chicken	cluster_61
SRR10282947	2019	Chicken	cluster_68
SRR10286377	2019	Human	cluster_69
SRR10286852	2019	Human	cluster_67
SRR10286959	2019	Chicken	NA
SRR10286968	2019	Chicken	NA
SRR10286989	2019	Swine	cluster_67
SRR10286990	2019	Chicken	cluster_61
SRR10287026	2019	Human	cluster_61
SRR10287066	2019	Chicken	cluster_61
SRR10287507	2019	Human	cluster_67
SRR10287508	2019	Human	cluster_68
SRR10290639	2019	Human	cluster_69
SRR10290643	2019	Human	cluster_61
SRR10290650	2019	Human	cluster_69
SRR10290661	2019	Human	cluster_61
SRR10291481	Unknown	Unspecified Animal	cluster_61
SRR10292478	2019	Human	cluster_67
SRR10292495	2019	Human	cluster_61
SRR10292504	2019	Human	cluster_61
SRR10292534	2019	Human	NA
SRR10294307	2019	Human	NA
SRR10295240	2019	Chicken	cluster_61
SRR10295243	2019	Chicken	cluster_61
SRR10298116	2019	Human	NA
SRR10298131	2019	Human	NA
SRR10298146	2019	Chicken	cluster_61
SRR10298414	Unknown	Human	cluster_67
SRR10302350	2019	Human	cluster_69
SRR10302592	2019	Human	NA
SRR10302626	2019	Human	cluster_67
SRR10303258	2019	Human	NA
SRR10303268	2019	Human	cluster_67
SRR10303364	2019	Chicken	cluster_61
SRR10303373	2019	Chicken	cluster_61
SRR10303378	2019	Chicken	NA
SRR10307453	2019	Chicken	cluster_61
SRR10307604	2019	Turkey	NA
SRR10307608	2019	Chicken	cluster_61
SRR10307668	2019	Chicken	cluster_61
SRR10307670	2019	Chicken	cluster_61
SRR10309566	2019	Human	NA
SRR10309567	2019	Human	cluster_60
SRR10309666	2019	Human	cluster_69
SRR10309680	2019	Human	cluster_69
SRR10309690	2019	Human	NA
SRR10309691	2019	Human	cluster_61
SRR10309697	2019	Human	cluster_60
SRR10309704	2019	Human	NA
SRR10309902	2019	Human	cluster_60
SRR10309912	2019	Human	cluster_60
SRR10309977	2019	Human	cluster_69
SRR10309983	2019	Swine	cluster_60
SRR10309985	2019	Swine	cluster_60
SRR10309990	2019	Swine	cluster_60
SRR10310204	2019	Human	cluster_67
SRR10310243	2019	Human	cluster_61
SRR10310283	2019	Human	cluster_69
SRR10311776	2019	Human	cluster_67
SRR10312243	2019	Human	NA
SRR10321499	2019	Human	cluster_68
SRR10322234	2019	Human	cluster_61
SRR10322235	2019	Human	cluster_67
SRR10322595	2019	Human	NA
SRR10323920	2019	Chicken	cluster_68
SRR10323921	2019	Swine	cluster_69
SRR10323963	2019	Human	cluster_61
SRR10325382	2019	Human	cluster_67
SRR10325394	2019	Human	cluster_67
SRR10325410	2019	Human	NA
SRR10325479	2019	Human	cluster_61
SRR10325520	2019	Human	cluster_67
SRR10325528	2019	Human	cluster_67
SRR10325549	2019	Human	singleton_49
SRR10326033	2019	Human	cluster_67
SRR10326036	2019	Human	cluster_69
SRR10326041	2019	Human	cluster_67
SRR10326335	2019	Human	cluster_61
SRR10334106	2019	Human	cluster_61
SRR10334725	2019	Human	cluster_61
SRR10335820	2019	Human	cluster_69
SRR10336454	2019	Human	cluster_61
SRR10336596	2019	Chicken	cluster_61
SRR10337423	2019	Human	cluster_67
SRR10338025	2019	Human	NA
SRR10338479	2019	Human	NA
SRR10340269	2019	Human	cluster_67
SRR10340450	2019	Human	cluster_69
SRR10340460	2019	Human	NA
SRR10340464	2019	Human	cluster_69
SRR10340478	2019	Human	cluster_61
SRR10340487	2019	Human	cluster_67
SRR10340489	2019	Human	cluster_61
SRR10340767	2019	Human	cluster_61
SRR10341106	2019	Chicken	cluster_61
SRR10341109	2019	Chicken	NA
SRR10341200	2019	Chicken	cluster_61
SRR10341203	2019	Chicken	NA
SRR10341205	2019	Chicken	cluster_61
SRR10341211	2019	Chicken	cluster_61
SRR10341294	2019	Chicken	cluster_61
SRR10341295	2019	Chicken	NA
SRR10341296	2019	Chicken	cluster_67
SRR10341533	2019	Human	cluster_67
SRR10341572	Unknown	Unspecified Animal	cluster_67
SRR10341574	2019	Human	NA
SRR10341863	2019	Human	cluster_69
SRR10341900	2019	Human	NA
SRR10342200	2019	Human	cluster_67
SRR10342450	2019	Human	NA
SRR10342458	2019	Human	cluster_67
SRR10342701	2019	Human	cluster_67
SRR10342710	2019	Human	cluster_67
SRR10343276	2019	Chicken	cluster_61
SRR10343277	2019	Chicken	cluster_61
SRR10343280	2019	Chicken	NA
SRR10348247	2019	Human	NA
SRR10349487	2019	Human	cluster_61
SRR10356087	2019	Chicken	cluster_61
SRR10356090	2019	Chicken	cluster_67
SRR10356111	2019	Chicken	cluster_61
SRR10356120	2019	Chicken	cluster_61
SRR10356992	2019	Chicken	cluster_61
SRR10357427	2019	Human	cluster_67
SRR10358564	2019	Human	cluster_67
SRR10359000	2019	Human	cluster_67
SRR10359949	2019	Human	NA
SRR10359952	2019	Human	cluster_61
SRR10360075	2019	Human	cluster_68
SRR10360302	2019	Human	cluster_61
SRR10360436	2019	Human	cluster_69
SRR10360554	2019	Chicken	cluster_61
SRR10360596	2019	Chicken	cluster_61
SRR10360841	2019	Turkey	cluster_61
SRR10360882	2019	Chicken	cluster_61
SRR10360883	2019	Swine	cluster_67
SRR10360898	2019	Chicken	cluster_61
SRR10360900	2019	Chicken	NA
SRR10360902	2019	Chicken	NA
SRR10360904	2019	Chicken	NA
SRR10360907	2019	Chicken	cluster_61
SRR10360914	2019	Chicken	cluster_68
SRR10363869	2019	Chicken	cluster_61
SRR10363870	2019	Chicken	cluster_61
SRR10363898	2019	Chicken	cluster_61
SRR10363902	2019	Chicken	cluster_61
SRR10363905	2019	Chicken	cluster_61
SRR10363942	2019	Chicken	cluster_67
SRR10364857	2019	Human	cluster_67
SRR10365915	2019	Human	cluster_61
SRR10366838	2019	Human	NA
SRR10366931	2019	Human	cluster_69
SRR10375735	2019	Chicken	cluster_61
SRR10375757	2019	Chicken	cluster_61
SRR10375864	2019	Human	cluster_61
SRR10375933	2019	Human	cluster_67
SRR10377297	2019	Human	cluster_40
SRR10377355	2019	Human	cluster_67
SRR10378127	2019	Human	cluster_67
SRR10380347	2019	Chicken	cluster_61
SRR10380798	2019	Human	singleton_17
SRR10381542	2019	Human	cluster_67
SRR10382556	2019	Human	cluster_67
SRR10382859	2019	Human	cluster_67
SRR10383477	2019	Human	NA
SRR10384064	2019	Human	cluster_61
SRR10384066	2019	Human	NA
SRR10384068	2019	Human	cluster_61
SRR10384341	2019	Human	cluster_67
SRR10384893	2019	Chicken	cluster_68
SRR10386615	2019	Human	NA
SRR10386622	2019	Human	cluster_61
SRR10389064	2019	Human	cluster_69
SRR10389106	2019	Human	cluster_67
SRR10392062	2019	Human	NA
SRR10392253	2019	Human	cluster_67
SRR10392500	2019	Human	NA
SRR10392526	2019	Human	cluster_61
SRR10392532	2019	Human	cluster_69
SRR10392721	2019	Human	cluster_61
SRR10392756	2019	Human	cluster_67
SRR10393056	2019	Human	cluster_69
SRR10393100	2019	Human	NA
SRR10393130	2019	Human	cluster_67
SRR10393361	2019	Chicken	cluster_61
SRR10394075	2019	Human	cluster_67
SRR10395072	2019	Human	cluster_61
SRR10397004	2019	Human	cluster_67
SRR10397480	2019	Human	cluster_67
SRR10397482	2019	Human	cluster_67
SRR10397483	Unknown	Human	cluster_67
SRR10397486	2019	Human	cluster_67
SRR10397505	2019	Human	cluster_67
SRR10397600	2019	Human	cluster_67
SRR10397758	2019	Chicken	NA
SRR10397764	2019	Chicken	cluster_61
SRR10397765	2019	Chicken	cluster_61
SRR10397776	2019	Chicken	NA
SRR10397779	2019	Chicken	cluster_61
SRR10398041	2019	Human	NA
SRR10400237	2019	Chicken	cluster_61
SRR10400241	2019	Chicken	cluster_61
SRR10400350	2019	Chicken	cluster_61
SRR10400487	2019	Chicken	cluster_61
SRR10403090	2019	Human	cluster_61
SRR10403175	2019	Human	cluster_67
SRR10403575	2019	Human	cluster_69
SRR10403887	2019	Human	cluster_61
SRR10403904	2019	Human	cluster_67
SRR10405343	2019	Human	cluster_68
SRR10409128	2019	Chicken	cluster_61
SRR10409135	2019	Chicken	cluster_61
