ID	Year	Source	MST-56
SRR10093209	2019	Human	cluster_284
SRR10095839	2019	Human	cluster_165
SRR10095874	2019	Human	cluster_217
SRR10095880	2019	Human	cluster_293
SRR10095991	2019	Human	cluster_294
SRR10096007	2019	Human	cluster_284
SRR10096555	2019	Human	singleton_690
SRR10096965	2019	Turkey	cluster_293
SRR10100156	2019	Human	cluster_54
SRR10100537	2019	Human	cluster_215
SRR10100575	2019	Bovine	cluster_294
SRR10100580	2019	Bovine	cluster_294
SRR10100581	2019	Bovine	cluster_294
SRR10106502	2019	Human	singleton_565
SRR10106507	2019	Human	cluster_71
SRR10108405	Unknown	Human	cluster_82
SRR10108473	2019	Human	singleton_11
SRR10113023	2019	Human	cluster_284
SRR10113051	2019	Human	cluster_73
SRR10115375	2019	Human	cluster_294
SRR10115986	2019	Human	singleton_502
SRR10117607	2019	Human	cluster_282
SRR10117870	2019	Human	cluster_294
SRR10117883	2019	Human	cluster_75
SRR10117885	2019	Human	singleton_617
SRR10117901	2019	Human	cluster_113
SRR10119005	2019	Human	cluster_282
SRR10119165	Unknown	Human	cluster_112
SRR10120219	2019	Human	cluster_293
SRR10123472	2019	Bovine	cluster_68
SRR10129587	2019	Human	cluster_284
SRR10130088	2019	Human	cluster_282
SRR10131516	2019	Bovine	cluster_294
SRR10136201	2019	Human	singleton_599
SRR10136213	2019	Human	cluster_165
SRR10137412	2019	Human	singleton_579
SRR10137436	2019	Human	cluster_284
SRR10137442	2019	Human	cluster_222
SRR10143271	2019	Human	cluster_259
SRR10154202	2019	Bovine	cluster_282
SRR10156087	2019	Bovine	cluster_261
SRR10156130	2019	Swine	cluster_293
SRR10162582	2019	Bovine	cluster_294
SRR10162645	2019	Human	cluster_294
SRR10163289	2019	Human	cluster_284
SRR10164143	2019	Human	cluster_282
SRR10164551	2019	Bovine	cluster_284
SRR10164569	2019	Bovine	cluster_68
SRR10165167	2019	Bovine	cluster_68
SRR10165173	2019	Bovine	cluster_294
SRR10165177	2019	Bovine	cluster_294
SRR10165188	2019	Bovine	cluster_68
SRR10165272	2019	Bovine	cluster_294
SRR10165301	2019	Bovine	cluster_179
SRR10165304	2019	Bovine	cluster_294
SRR10165305	2019	Bovine	cluster_294
SRR10165307	2019	Bovine	cluster_294
SRR10165310	2019	Bovine	cluster_294
SRR10165312	2019	Bovine	cluster_294
SRR10165344	2019	Bovine	cluster_294
SRR10165345	2019	Bovine	cluster_294
SRR10166116	2019	Bovine	cluster_284
SRR10166117	2019	Bovine	cluster_284
SRR10166120	2019	Bovine	cluster_284
SRR10166121	2019	Bovine	cluster_284
SRR10166122	2019	Bovine	cluster_287
SRR10166123	2019	Bovine	cluster_284
SRR10166125	2019	Bovine	cluster_284
SRR10166127	2019	Bovine	cluster_284
SRR10173053	2019	Human	cluster_143
SRR10174350	2019	Human	cluster_294
SRR10177422	2019	Human	cluster_294
SRR10182396	Unknown	Human	cluster_82
SRR10182633	2019	Human	cluster_282
SRR10186850	2019	Bovine	cluster_294
SRR10186934	2019	Human	cluster_215
SRR10186935	2019	Human	cluster_215
SRR10186948	2019	Bovine	cluster_68
SRR10186957	2019	Human	cluster_293
SRR10187024	2019	Bovine	cluster_299
SRR10187028	2019	Bovine	cluster_294
SRR10189771	2019	Human	cluster_282
SRR10192960	2019	Bovine	cluster_294
SRR10194316	2019	Human	cluster_284
SRR10194518	Unknown	Human	cluster_272
SRR10196041	2019	Human	cluster_284
SRR10196246	2019	Human	cluster_284
SRR10197216	2019	Bovine	cluster_287
SRR10197443	2019	Human	cluster_294
SRR10198986	2019	Bovine	singleton_52
SRR10198992	2019	Bovine	cluster_287
SRR10204399	2019	Human	cluster_43
SRR10204663	2019	Human	cluster_41
SRR10206158	2019	Human	cluster_282
SRR10207120	2019	Human	cluster_282
SRR10207122	2019	Human	cluster_294
SRR10207285	2019	Bovine	cluster_287
SRR10207389	2019	Human	cluster_293
SRR10210180	2019	Bovine	cluster_287
SRR10210185	2019	Bovine	cluster_68
SRR10210540	2019	Human	cluster_293
SRR10210547	2019	Human	cluster_294
SRR10210557	2019	Human	cluster_282
SRR10211348	2019	Human	cluster_165
SRR10211653	2019	Human	cluster_282
SRR10212829	2019	Human	cluster_282
SRR10212903	2019	Human	cluster_282
SRR10212906	2019	Human	cluster_282
SRR10212942	2019	Chicken	cluster_293
SRR10212951	2019	Human	cluster_215
SRR10212956	2019	Human	cluster_282
SRR10212960	2019	Human	cluster_215
SRR10212969	2019	Human	cluster_282
SRR10215611	2019	Human	cluster_19
SRR10217363	2019	Human	cluster_293
SRR10218520	2019	Bovine	cluster_294
SRR10218582	2019	Bovine	cluster_294
SRR10222525	2019	Bovine	cluster_294
SRR10222528	2019	Bovine	cluster_294
SRR10222566	2019	Bovine	cluster_68
SRR10222597	2019	Bovine	cluster_287
SRR10222640	2019	Bovine	cluster_68
SRR10222672	2019	Human	cluster_282
SRR10228557	Unknown	Human	singleton_416
SRR10228584	Unknown	Human	singleton_785
SRR10229985	2019	Bovine	cluster_68
SRR10229986	2019	Bovine	cluster_294
SRR10229991	2019	Bovine	cluster_287
SRR10229997	2019	Bovine	cluster_294
SRR10229998	2019	Bovine	cluster_294
SRR10230001	2019	Bovine	cluster_294
SRR10230011	2019	Bovine	cluster_68
SRR10230015	2019	Bovine	cluster_68
SRR10230017	2019	Bovine	cluster_68
SRR10230020	2019	Bovine	cluster_294
SRR10230208	2019	Human	cluster_294
SRR10232019	2019	Human	cluster_282
SRR10233317	2019	Human	cluster_282
SRR10233382	2019	Human	cluster_282
SRR10237646	2019	Bovine	cluster_229
SRR10237884	2019	Human	cluster_284
SRR10239239	2019	Human	cluster_282
SRR10244485	2019	Human	cluster_153
SRR10244635	2019	Human	cluster_282
SRR10244967	2019	Human	singleton_431
SRR10244968	2019	Human	cluster_49
SRR10244971	2019	Human	singleton_665
SRR10245398	2019	Human	cluster_294
SRR10245475	2019	Human	cluster_282
SRR10245593	2019	Bovine	cluster_294
SRR10246239	2019	Human	cluster_282
SRR10246256	2019	Bovine	cluster_294
SRR10246933	2019	Human	cluster_206
SRR10247026	2019	Human	cluster_282
SRR10247612	Unknown	Human	cluster_165
SRR10247755	2019	Human	cluster_294
SRR10247814	2019	Bovine	cluster_294
SRR10247825	2019	Bovine	cluster_294
SRR10250267	2019	Human	cluster_221
SRR10250675	Unknown	Unspecified Animal	cluster_284
SRR10251151	2019	Human	cluster_258
SRR10251155	2019	Human	singleton_163
SRR10251158	2019	Human	cluster_108
SRR10254360	2019	Human	cluster_165
SRR10257209	Unknown	Human	cluster_66
SRR10257344	2019	Human	cluster_294
SRR10257835	2019	Human	cluster_282
SRR10257837	2019	Human	cluster_282
SRR10257891	2019	Human	cluster_284
SRR10258152	Unknown	Unspecified Animal	cluster_282
SRR10258234	2019	Human	cluster_282
SRR10258361	2019	Bovine	cluster_294
SRR10258363	2019	Bovine	cluster_294
SRR10258364	2019	Bovine	cluster_284
SRR10258366	2019	Bovine	cluster_294
SRR10258368	2019	Bovine	cluster_294
SRR10258371	2019	Bovine	cluster_294
SRR10258372	2019	Bovine	cluster_294
SRR10258434	2019	Bovine	cluster_294
SRR10258443	2019	Bovine	cluster_68
SRR10258446	2019	Bovine	cluster_294
SRR10258447	2019	Bovine	cluster_299
SRR10258452	2019	Bovine	cluster_294
SRR10259111	2019	Human	singleton_288
SRR10259327	2019	Human	cluster_282
SRR10267364	2019	Human	cluster_282
SRR10269681	2019	Bovine	cluster_294
SRR10273624	2019	Human	cluster_282
SRR10274391	2019	Human	cluster_282
SRR10276340	2018	Human	cluster_206
SRR10276518	2019	Human	cluster_282
SRR10278326	2019	Human	cluster_284
SRR10281028	2019	Human	cluster_284
SRR10283319	2019	Human	cluster_294
SRR10286382	2019	Human	cluster_282
SRR10286864	2019	Human	cluster_43
SRR10287027	2019	Human	cluster_206
SRR10294123	2019	Human	cluster_41
SRR10294279	2019	Human	cluster_158
SRR10294302	2019	Human	cluster_165
SRR10295160	2019	Human	cluster_262
SRR10303259	2019	Human	cluster_282
SRR10303263	2019	Human	cluster_282
SRR10303368	2019	Bovine	cluster_294
SRR10303384	2019	Bovine	cluster_68
SRR10307671	2019	Bovine	cluster_287
SRR10309568	2019	Human	cluster_178
SRR10309616	2019	Human	cluster_178
SRR10309647	2019	Human	cluster_231
SRR10309956	2019	Human	cluster_294
SRR10313569	2019	Human	cluster_301
SRR10321282	2019	Bovine	cluster_68
SRR10322534	2019	Human	cluster_284
SRR10323623	2019	Human	cluster_162
SRR10323877	2019	Human	cluster_282
SRR10325393	2019	Human	cluster_294
SRR10326021	2019	Human	singleton_252
SRR10336406	2019	Human	singleton_778
SRR10336427	2019	Human	cluster_43
SRR10337393	2019	Human	cluster_282
SRR10337547	2019	Human	cluster_282
SRR10340468	2019	Human	cluster_284
SRR10340899	2019	Human	cluster_284
SRR10341076	2019	Human	cluster_282
SRR10341290	2019	Bovine	cluster_284
SRR10341292	2019	Bovine	cluster_294
SRR10341800	2019	Human	cluster_165
SRR10341838	2019	Human	cluster_294
SRR10342198	2019	Human	cluster_293
SRR10342786	Unknown	Human	cluster_99
SRR10343242	2019	Bovine	cluster_294
SRR10343306	2019	Bovine	cluster_97
SRR10346351	2019	Human	cluster_165
SRR10350337	2019	Human	cluster_282
SRR10355662	2019	Human	singleton_204
SRR10355962	2019	Human	cluster_282
SRR10356969	2019	Bovine	cluster_290
SRR10357253	2019	Human	singleton_231
SRR10357415	2019	Human	cluster_68
SRR10358556	2019	Human	cluster_282
SRR10358691	2019	Human	cluster_165
SRR10360879	2019	Bovine	cluster_68
SRR10360880	2019	Swine	cluster_293
SRR10360909	2019	Bovine	cluster_294
SRR10363907	2019	Bovine	cluster_284
SRR10365898	2019	Human	singleton_202
SRR10377288	2019	Human	cluster_282
SRR10378089	2019	Human	cluster_284
SRR10380546	2019	Human	cluster_282
SRR10382576	2019	Human	cluster_294
SRR10382615	2019	Human	cluster_305
SRR10384077	2019	Human	cluster_140
SRR10384327	2019	Human	cluster_282
SRR10384342	2019	Human	cluster_206
SRR10389061	2019	Human	cluster_215
SRR10392475	2019	Human	singleton_215
SRR10392525	2019	Human	cluster_282
SRR10392539	2019	Human	cluster_236
SRR10394077	2019	Human	cluster_282
SRR10395322	Unknown	Human	cluster_284
SRR10397781	2019	Bovine	cluster_294
SRR10397961	2019	Human	cluster_282
SRR10400233	2019	Bovine	cluster_287
SRR10400242	2019	Bovine	cluster_294
SRR10403334	2019	Human	singleton_604
SRR10403359	2019	Human	cluster_233
SRR10403382	2019	Human	cluster_294
SRR10403395	2019	Human	cluster_282
SRR10405291	2019	Human	cluster_294
SRR10405346	2019	Human	cluster_215
SRR10406087	2019	Human	cluster_305
SRR10412179	2019	Human	cluster_305
SRR10418204	2019	Human	cluster_282
SRR10418687	2019	Human	cluster_254
SRR10418708	2019	Human	cluster_165
SRR10419404	2019	Human	cluster_43
SRR10419426	2019	Human	singleton_845
SRR10419472	2019	Human	cluster_233
SRR10419513	2019	Human	cluster_282
SRR10425350	2019	Human	cluster_294
SRR10430262	2019	Human	cluster_206
SRR10430298	2019	Human	cluster_282
SRR10432031	2019	Human	cluster_43
SRR10435113	2019	Bovine	cluster_68
SRR10435701	2019	Human	cluster_165
SRR10435847	2019	Human	cluster_228
SRR10435948	2019	Human	singleton_940
SRR10438098	2019	Human	singleton_803
SRR10445530	2019	Human	cluster_294
SRR10448567	2019	Human	cluster_294
SRR10450052	2019	Human	cluster_294
SRR10453841	2019	Other	cluster_294
SRR10454474	2019	Human	cluster_284
SRR10465600	2019	Bovine	cluster_294
SRR10465605	2019	Bovine	cluster_284
SRR10465607	2019	Bovine	cluster_68
SRR10465639	2019	Bovine	cluster_284
SRR10480683	2019	Bovine	cluster_294
SRR10480690	2019	Swine	cluster_284
SRR10482196	2019	Human	singleton_8
SRR10482328	2019	Human	cluster_282
SRR10484343	2019	Human	singleton_574
SRR10484348	2019	Human	cluster_262
SRR10489384	2019	Human	cluster_30
SRR10490592	2019	Human	singleton_892
SRR10492025	2019	Human	cluster_94
SRR10492029	2019	Human	singleton_386
SRR10492769	2019	Human	cluster_282
SRR10493569	2019	Swine	cluster_294
SRR10502104	2019	Human	cluster_294
SRR10505320	2019	Human	cluster_262
SRR10505452	2019	Human	cluster_262
SRR10507056	2019	Human	cluster_195
SRR10530269	2019	Bovine	cluster_68
SRR10533011	2019	Human	cluster_282
SRR10533110	2019	Human	cluster_305
SRR10533274	2019	Human	cluster_165
SRR10533282	2019	Human	cluster_282
SRR10533284	2019	Human	singleton_90
SRR10533285	2019	Human	cluster_233
SRR10543682	2019	Human	cluster_215
SRR10543691	2019	Human	cluster_284
SRR10543997	2019	Human	cluster_282
SRR10570844	2019	Human	cluster_282
SRR10570855	2019	Human	cluster_294
SRR10571761	2019	Human	cluster_221
SRR10572641	2019	Human	cluster_229
SRR10572720	2019	Human	cluster_43
SRR10574850	2019	Bovine	cluster_294
SRR10574914	2019	Bovine	cluster_294
SRR10579165	2019	Human	cluster_282
SRR10579216	2019	Human	cluster_54
SRR10579723	2019	Human	cluster_282
SRR10579767	2019	Human	cluster_282
SRR10582246	2019	Bovine	cluster_284
SRR10582729	2019	Bovine	cluster_284
SRR10582737	2019	Bovine	cluster_294
SRR10584572	2019	Human	cluster_165
SRR10584656	2019	Human	cluster_280
SRR10592013	2019	Human	cluster_108
SRR10593238	2019	Human	singleton_631
SRR10600952	2019	Human	cluster_282
SRR10600956	2019	Human	cluster_215
SRR10600958	2019	Human	cluster_215
SRR10608995	2019	Human	singleton_133
SRR10609476	2019	Human	cluster_176
SRR10611455	2019	Bovine	singleton_279
SRR10611459	2019	Bovine	cluster_294
SRR10612179	2019	Human	cluster_293
SRR10612192	2019	Human	cluster_294
SRR10612257	2019	Bovine	cluster_68
SRR10612286	2019	Bovine	cluster_68
SRR10612312	2019	Bovine	cluster_287
SRR10615192	2019	Bovine	cluster_294
SRR10615485	2019	Human	cluster_178
SRR10615492	Unknown	Unspecified Animal	cluster_37
SRR10615499	Unknown	Unspecified Animal	cluster_272
SRR10615500	Unknown	Unspecified Animal	cluster_301
SRR10615501	Unknown	Unspecified Animal	cluster_236
SRR10615741	2019	Human	singleton_699
SRR10617506	2019	Human	cluster_186
SRR10618986	2019	Human	cluster_284
SRR10641214	2019	Human	cluster_282
SRR10662120	2019	Human	cluster_215
SRR10664079	2019	Human	cluster_304
SRR10664093	2019	Human	cluster_165
SRR10673628	2019	Bovine	cluster_261
SRR10674058	2019	Human	cluster_233
SRR10676375	2019	Human	cluster_282
SRR10676618	2019	Human	cluster_282
SRR10678109	2019	Human	cluster_270
SRR10682859	2019	Bovine	cluster_284
SRR10686563	2019	Human	cluster_223
SRR10686564	2019	Human	cluster_231
SRR10688310	2019	Human	cluster_282
SRR10688326	2019	Human	singleton_347
SRR10689396	2019	Human	cluster_136
SRR10691115	2019	Human	cluster_294
SRR10696306	2019	Human	cluster_207
SRR10696317	2019	Human	cluster_165
SRR10696536	2019	Human	cluster_282
SRR10698322	2019	Human	cluster_92
SRR10699557	2019	Human	cluster_206
SRR10709253	2019	Human	cluster_206
SRR10719863	2019	Human	cluster_293
SRR10721934	2019	Human	cluster_165
SRR10728901	2019	Human	cluster_262
SRR10734255	2019	Bovine	cluster_183
SRR10742657	2019	Human	cluster_294
SRR10742658	2019	Human	cluster_294
SRR10745626	2019	Human	cluster_282
SRR10746178	2019	Human	cluster_282
SRR10748646	2019	Human	cluster_282
SRR10751971	2019	Bovine	cluster_229
SRR10752313	2019	Human	cluster_206
SRR10756471	2019	Human	cluster_284
SRR10759111	2019	Human	cluster_212
SRR10759731	2019	Human	cluster_294
SRR10763291	2019	Human	cluster_293
SRR10768427	2019	Human	cluster_282
SRR10768497	2019	Human	cluster_270
SRR10770666	2019	Human	cluster_294
SRR10771193	2019	Human	cluster_294
SRR10773421	2019	Human	cluster_165
SRR10775261	2019	Bovine	cluster_294
SRR10775387	2019	Bovine	singleton_872
SRR10775455	2019	Bovine	cluster_287
SRR10776682	2019	Human	cluster_282
SRR10805107	Unknown	Human	cluster_195
SRR10806600	2019	Bovine	cluster_284
SRR10806601	2019	Bovine	cluster_284
SRR10806602	2019	Bovine	cluster_284
SRR10806676	2019	Human	cluster_215
SRR10806678	2019	Human	cluster_43
SRR10806689	2019	Bovine	cluster_284
SRR10806695	2019	Bovine	cluster_284
SRR10806776	2019	Human	cluster_294
SRR10810334	2019	Human	cluster_282
SRR10810335	2019	Human	cluster_294
SRR10810803	2019	Human	cluster_150
SRR10815144	2019	Human	cluster_282
SRR10816091	2019	Human	singleton_890
SRR10816341	2019	Human	cluster_294
SRR10816374	2019	Human	cluster_294
SRR10820116	2019	Human	singleton_677
SRR10820137	2019	Human	cluster_282
SRR10820148	2019	Human	cluster_294
SRR10820306	2019	Human	cluster_294
SRR10821092	2019	Human	cluster_294
SRR10822389	2019	Human	cluster_163
SRR10825156	2019	Human	cluster_293
SRR10828242	2019	Human	cluster_294
SRR10829993	2019	Human	cluster_282
SRR10830171	2019	Human	cluster_282
SRR10831310	2019	Swine	cluster_293
SRR10834021	2019	Human	singleton_463
SRR10835622	2019	Human	singleton_397
SRR10842927	2019	Bovine	cluster_294
SRR10842960	2019	Bovine	cluster_290
SRR10843558	2019	Human	singleton_961
SRR10847776	2019	Human	cluster_282
SRR10853123	2019	Human	cluster_294
SRR10871966	Unknown	Human	cluster_277
SRR10871970	2019	Human	cluster_236
SRR10871974	2019	Human	singleton_719
SRR10873165	2019	Bovine	cluster_294
SRR10873184	2019	Bovine	cluster_290
SRR10873286	2019	Bovine	cluster_294
SRR10874061	Unknown	Human	cluster_277
SRR10874065	Unknown	Human	cluster_220
SRR10874091	Unknown	Human	cluster_301
SRR10874139	2019	Human	cluster_191
SRR10874152	2019	Human	cluster_76
SRR10876071	2019	Human	cluster_100
SRR10878930	2019	Human	cluster_89
SRR10878931	2019	Human	singleton_661
SRR10879515	2019	Bovine	cluster_284
SRR10880511	2019	Human	cluster_294
SRR10883558	2019	Human	cluster_284
SRR10885597	2019	Bovine	cluster_261
SRR10886898	2019	Human	cluster_188
SRR10886902	2019	Human	cluster_275
SRR10887971	2019	Human	cluster_282
SRR10894575	2019	Human	cluster_294
SRR10894576	2019	Human	cluster_282
SRR10897437	2019	Human	cluster_50
SRR10897527	2019	Human	cluster_294
SRR10897579	2019	Human	cluster_294
SRR10904950	2019	Human	cluster_301
SRR10904951	2019	Human	singleton_432
SRR10904981	2020	Human	cluster_282
SRR10908290	2019	Human	cluster_282
SRR10908293	2019	Human	cluster_284
SRR10910710	2019	Human	cluster_189
SRR10910722	2019	Human	cluster_221
SRR10911970	2019	Human	singleton_667
SRR10920925	2019	Bovine	cluster_68
SRR10920926	2019	Bovine	cluster_68
SRR10920931	2019	Bovine	cluster_68
SRR10951099	2019	Human	cluster_170
SRR10951179	2019	Human	cluster_294
SRR10953138	2020	Human	cluster_212
SRR10956017	Unknown	Unspecified Animal	singleton_395
SRR10958323	2020	Bovine	cluster_299
SRR10960466	2019	Human	singleton_510
SRR10960474	2019	Human	cluster_198
SRR10961803	2020	Human	cluster_294
SRR10961856	2020	Human	cluster_282
SRR10965874	2020	Bovine	cluster_68
SRR10967491	2020	Chicken	cluster_293
SRR10970597	2020	Human	cluster_282
SRR10971234	2019	Human	cluster_50
SRR10971288	2019	Human	singleton_799
SRR10971293	2019	Human	cluster_60
SRR10972194	2020	Human	cluster_294
SRR10972600	2019	Human	cluster_294
SRR10973853	2020	Human	cluster_284
SRR10973871	2019	Human	cluster_304
SRR10973898	2020	Human	cluster_53
SRR10973909	2020	Human	cluster_293
SRR10977284	2020	Human	cluster_284
SRR10981831	2020	Human	cluster_294
SRR10985081	2019	Human	cluster_215
SRR10987430	2020	Bovine	cluster_294
SRR10987640	2019	Human	singleton_456
SRR10988634	2020	Human	singleton_692
SRR10991622	2019	Human	cluster_236
SRR10994185	2020	Human	cluster_294
SRR10994200	2020	Human	cluster_294
SRR10997393	2020	Human	cluster_294
SRR10997583	2020	Human	singleton_595
SRR11004000	2020	Swine	cluster_293
SRR11005270	2004	Human	cluster_284
SRR11005332	2020	Human	singleton_879
SRR11007807	2020	Human	cluster_294
SRR11008941	2020	Swine	cluster_293
SRR11016321	2020	Human	cluster_282
SRR11016617	2020	Human	singleton_718
SRR11016618	2020	Human	cluster_294
SRR11020412	2019	Human	cluster_294
SRR11024698	Unknown	Human	singleton_191
SRR11024722	2019	Human	cluster_294
SRR11026680	2019	Human	cluster_262
SRR11028639	2019	Human	singleton_47
SRR11037974	2019	Human	cluster_284
SRR11039224	2020	Human	cluster_294
SRR11040171	2020	Bovine	singleton_278
SRR11043356	2020	Human	singleton_198
SRR11043362	2020	Human	cluster_301
SRR11052101	2019	Human	cluster_263
SRR11052103	2019	Human	cluster_263
SRR11058540	2020	Human	cluster_282
SRR11059414	2020	Bovine	singleton_256
SRR11059422	2020	Chicken	cluster_293
SRR11059448	2020	Bovine	singleton_634
SRR11059453	2020	Bovine	cluster_77
SRR11068202	2020	Human	cluster_294
SRR11068203	2019	Human	cluster_262
SRR11068214	2020	Human	cluster_262
SRR11068219	2020	Human	cluster_262
SRR11068223	2019	Human	singleton_902
SRR11068272	2020	Human	cluster_43
SRR11075435	2019	Human	singleton_434
SRR11075439	2019	Human	cluster_22
SRR11075440	2019	Human	cluster_277
SRR11077527	2019	Human	cluster_294
SRR11080574	2020	Human	cluster_262
SRR11080584	2019	Human	cluster_282
SRR11087606	2020	Human	cluster_236
SRR11088951	2020	Human	cluster_165
SRR11089793	2019	Human	cluster_73
SRR11090903	2019	Human	singleton_447
SRR11090910	2019	Human	singleton_501
SRR11096728	2019	Human	cluster_294
SRR11105444	2020	Human	cluster_92
SRR11113069	2020	Human	cluster_294
SRR11113504	2020	Human	cluster_181
SRR11122471	2019	Human	cluster_301
SRR11123311	2020	Bovine	cluster_68
SRR11140554	2020	Human	cluster_215
SRR11142343	2020	Human	cluster_301
SRR11142433	2020	Bovine	singleton_400
SRR11152247	2020	Human	singleton_972
SRR11173347	2020	Human	singleton_385
SRR11174347	2020	Human	cluster_293
SRR11174946	2019	Human	cluster_93
SRR11178145	2020	Human	cluster_163
SRR11185151	2019	Bovine	cluster_294
SRR11185159	2019	Bovine	cluster_284
SRR11185172	2019	Other Animal	cluster_95
SRR11188389	2020	Human	cluster_294
SRR11188392	2020	Human	cluster_215
SRR11194852	2020	Bovine	cluster_294
SRR11194853	2020	Bovine	cluster_294
SRR11194854	2020	Bovine	cluster_294
SRR11194857	2020	Bovine	cluster_294
SRR11194858	2020	Bovine	cluster_294
SRR11194859	2020	Bovine	cluster_294
SRR11194860	2020	Bovine	cluster_294
SRR11194861	2020	Bovine	cluster_294
SRR11194862	2020	Bovine	cluster_294
SRR11195061	2020	Bovine	cluster_294
SRR11195341	2020	Bovine	cluster_294
SRR11195344	2020	Bovine	cluster_294
SRR11195440	2020	Bovine	cluster_294
SRR11195940	2020	Human	cluster_282
SRR11201436	2020	Human	cluster_49
SRR11201717	2020	Human	cluster_165
SRR11207351	Unknown	Human	cluster_298
SRR11214350	2020	Bovine	cluster_294
SRR11214351	2020	Bovine	cluster_294
SRR11214492	2020	Human	cluster_282
SRR11214807	2020	Swine	cluster_294
SRR11216258	2019	Human	cluster_185
SRR11216322	2019	Human	cluster_7
SRR11217976	2020	Human	cluster_43
SRR11232203	2020	Human	cluster_294
SRR11232277	2020	Bovine	cluster_294
SRR11232281	2020	Bovine	cluster_294
SRR11232282	2020	Bovine	singleton_265
SRR11232333	2020	Bovine	cluster_294
SRR11235451	2020	Human	singleton_464
SRR11238026	2019	Bovine	cluster_287
SRR11245274	2020	Human	cluster_282
SRR11247919	2020	Bovine	cluster_294
SRR11247920	2020	Chicken	cluster_293
SRR11252149	2020	Human	cluster_294
SRR11252236	2020	Human	cluster_165
SRR11252394	2020	Bovine	cluster_294
SRR11252396	2020	Bovine	cluster_294
SRR11252400	2020	Bovine	cluster_294
SRR11252516	2020	Bovine	cluster_68
SRR11278028	2020	Bovine	singleton_584
SRR11278037	2020	Chicken	cluster_68
SRR11278039	2020	Bovine	cluster_261
SRR11278087	2020	Bovine	cluster_294
SRR11278096	2020	Bovine	cluster_294
SRR11278099	2020	Bovine	cluster_294
SRR11279721	2020	Human	cluster_282
SRR11281839	2020	Human	cluster_284
SRR11284033	2020	Bovine	singleton_689
