ID	Year	Source	MST-14	MST-93	MST-108	MST-151	MST-326	MST-1747	MST-2069
SRR10210178	2019	Bovine	singleton_599	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR10210188	2019	Bovine	singleton_526	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR10229992	2019	Bovine	cluster_68	cluster_5	cluster_2	cluster_2	cluster_2	cluster_1	cluster_1
SRR10230006	2019	Bovine	singleton_708	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR10246930	2019	Human	cluster_33	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR10247600	Unknown	Human	singleton_4	cluster_9	cluster_6	cluster_6	cluster_5	cluster_3	cluster_2
SRR10258429	2019	Bovine	singleton_461	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR10258444	2019	Bovine	cluster_65	cluster_5	cluster_2	cluster_2	cluster_2	cluster_1	cluster_1
SRR10276319	2019	Human	cluster_7	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR10281732	2019	Human	singleton_125	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR10303369	2019	Bovine	cluster_65	cluster_5	cluster_2	cluster_2	cluster_2	cluster_1	cluster_1
SRR10311575	2019	Human	cluster_51	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR10319750	2019	Chicken	singleton_341	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR10341303	2019	Bovine	singleton_910	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR10343238	2019	Bovine	singleton_389	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR10360874	2019	Bovine	singleton_874	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR10378122	2019	Human	cluster_33	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR10400247	2019	Bovine	cluster_59	cluster_5	cluster_2	cluster_2	cluster_2	cluster_1	cluster_1
SRR10427917	2019	Human	cluster_6	cluster_9	cluster_6	cluster_6	cluster_5	cluster_3	cluster_2
SRR10427925	2019	Bovine	cluster_51	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR10435128	2019	Bovine	cluster_68	cluster_5	cluster_2	cluster_2	cluster_2	cluster_1	cluster_1
SRR10447363	2019	Bovine	singleton_692	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR10447367	2019	Bovine	singleton_868	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR10465577	2019	Bovine	cluster_68	cluster_5	cluster_2	cluster_2	cluster_2	cluster_1	cluster_1
SRR10465598	2019	Bovine	cluster_67	cluster_5	cluster_2	cluster_2	cluster_2	cluster_1	cluster_1
SRR10465624	2019	Bovine	cluster_68	cluster_5	cluster_2	cluster_2	cluster_2	cluster_1	cluster_1
SRR10467393	2019	Swine	singleton_130	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR10480682	2019	Bovine	singleton_417	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR10493560	2019	Bovine	singleton_649	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR10530291	2019	Bovine	singleton_855	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR10530305	2019	Bovine	singleton_630	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR10577723	2019	Human	singleton_961	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR10579176	2019	Human	singleton_84	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR10582222	2019	Bovine	singleton_916	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR10582766	2019	Bovine	singleton_201	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR10609515	2019	Human	singleton_215	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR10611991	2019	Bovine	singleton_106	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR10612285	2019	Bovine	singleton_720	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR10612290	2019	Bovine	singleton_449	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR10667023	2019	Human	singleton_328	cluster_6	cluster_3	cluster_3	cluster_3	cluster_4	cluster_2
SRR10669564	2019	Bovine	singleton_266	cluster_5	cluster_2	cluster_2	cluster_2	cluster_1	cluster_1
SRR10671631	2019	Human	cluster_37	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR10673626	2019	Bovine	singleton_834	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR10708467	2019	Swine	singleton_120	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR10708474	2019	Bovine	singleton_274	cluster_5	cluster_2	cluster_2	cluster_2	cluster_1	cluster_1
SRR10775264	2019	Bovine	singleton_536	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR10810799	2019	Human	singleton_9	singleton_3	singleton_3	cluster_1	cluster_3	cluster_4	cluster_2
SRR10821207	2019	Bovine	singleton_492	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR10825153	2019	Human	cluster_6	cluster_9	cluster_6	cluster_6	cluster_5	cluster_3	cluster_2
SRR10842928	2019	Bovine	singleton_591	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR10853294	2019	Bovine	singleton_512	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR10873160	2019	Bovine	cluster_51	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR10873169	2019	Bovine	cluster_23	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR10873182	2019	Bovine	singleton_663	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR10897582	2019	Human	singleton_112	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR10972190	2020	Human	singleton_41	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR10985089	2019	Human	cluster_6	cluster_9	cluster_6	cluster_6	cluster_5	cluster_3	cluster_2
SRR10987386	2020	Swine	cluster_6	cluster_9	cluster_6	cluster_6	cluster_5	cluster_3	cluster_2
SRR11032655	2019	Human	singleton_334	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR11040162	2020	Bovine	singleton_442	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR11059419	2020	Chicken	cluster_2	cluster_9	cluster_6	cluster_6	cluster_5	cluster_3	cluster_2
SRR11059462	2020	Bovine	singleton_759	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR11102093	2020	Bovine	singleton_195	singleton_18	singleton_17	cluster_7	cluster_6	cluster_4	cluster_2
SRR11119324	2020	Bovine	singleton_557	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR11185174	2019	Bovine	singleton_76	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR11207781	2020	Human	singleton_251	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR11232264	2020	Bovine	cluster_62	cluster_4	cluster_1	cluster_2	cluster_2	cluster_1	cluster_1
SRR11248423	2020	Bovine	singleton_951	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR11252392	2020	Bovine	cluster_116	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR11252401	2020	Bovine	cluster_116	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR11252408	2020	Bovine	singleton_760	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR11252409	2020	Bovine	singleton_819	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR11278036	2020	Bovine	singleton_946	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR11278041	2020	Bovine	cluster_62	cluster_4	cluster_1	cluster_2	cluster_2	cluster_1	cluster_1
SRR11283160	2020	Swine	cluster_30	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR11284265	2020	Bovine	singleton_589	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR11311286	2020	Bovine	cluster_68	cluster_5	cluster_2	cluster_2	cluster_2	cluster_1	cluster_1
SRR11311380	2020	Swine	cluster_30	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR11317889	2020	Bovine	singleton_368	cluster_1	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR11317901	2020	Bovine	singleton_366	cluster_1	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR11348088	2020	Bovine	singleton_661	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR11348092	2020	Bovine	singleton_949	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR11348095	2020	Bovine	cluster_42	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR11348098	2020	Bovine	singleton_633	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR11348104	2020	Bovine	cluster_105	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR11351663	2020	Bovine	cluster_42	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR11357334	2020	Swine	cluster_30	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR11430487	2020	Swine	singleton_91	cluster_8	cluster_5	cluster_5	cluster_6	cluster_4	cluster_2
SRR11472173	2020	Bovine	singleton_464	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR11488014	2020	Human	cluster_6	cluster_9	cluster_6	cluster_6	cluster_5	cluster_3	cluster_2
SRR11537702	2020	Human	cluster_3	cluster_9	cluster_6	cluster_6	cluster_5	cluster_3	cluster_2
SRR11544483	2020	Bovine	singleton_898	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR11544513	2020	Bovine	singleton_545	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR11575088	2020	Bovine	singleton_640	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR11584909	2020	Sheep/Goat	singleton_656	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR11600544	2020	Bovine	singleton_802	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR11600621	2020	Bovine	singleton_540	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR11601028	2020	Bovine	cluster_105	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR11615678	2020	Bovine	singleton_678	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR11704884	2020	Swine	cluster_2	cluster_9	cluster_6	cluster_6	cluster_5	cluster_3	cluster_2
SRR11768274	2020	Human	singleton_204	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR11798773	2020	Human	singleton_157	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR11799633	2020	Swine	cluster_6	cluster_9	cluster_6	cluster_6	cluster_5	cluster_3	cluster_2
SRR11802400	2020	Bovine	singleton_772	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR11833467	2020	Bovine	singleton_616	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR11847321	2020	Bovine	cluster_63	cluster_4	cluster_1	cluster_2	cluster_2	cluster_1	cluster_1
SRR11858671	2020	Bovine	singleton_399	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR12005818	2020	Human	cluster_37	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR12024289	2020	Human	singleton_253	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR12047184	2020	Bovine	cluster_113	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR12047188	2020	Bovine	cluster_113	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR12056331	2020	Swine	cluster_44	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR12118778	2020	Human	singleton_134	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR12266346	2020	Bovine	cluster_68	cluster_5	cluster_2	cluster_2	cluster_2	cluster_1	cluster_1
SRR12283149	2020	Human	cluster_33	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR12362686	2020	Bovine	singleton_308	cluster_5	cluster_2	cluster_2	cluster_2	cluster_1	cluster_1
SRR12363261	2020	Bovine	cluster_59	cluster_5	cluster_2	cluster_2	cluster_2	cluster_1	cluster_1
SRR12376968	2020	Bovine	cluster_63	cluster_4	cluster_1	cluster_2	cluster_2	cluster_1	cluster_1
SRR12377486	2020	Bovine	singleton_773	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR12377509	2020	Bovine	cluster_59	cluster_5	cluster_2	cluster_2	cluster_2	cluster_1	cluster_1
SRR12403587	2020	Bovine	singleton_240	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR12403598	2020	Bovine	singleton_497	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR12407613	2020	Human	singleton_250	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR12414035	2020	Human	cluster_6	cluster_9	cluster_6	cluster_6	cluster_5	cluster_3	cluster_2
SRR12424674	2020	Bovine	singleton_288	cluster_4	cluster_1	cluster_2	cluster_2	cluster_1	cluster_1
SRR12455699	2020	Bovine	singleton_588	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR12455703	2020	Swine	cluster_6	cluster_9	cluster_6	cluster_6	cluster_5	cluster_3	cluster_2
SRR12472384	2020	Swine	cluster_6	cluster_9	cluster_6	cluster_6	cluster_5	cluster_3	cluster_2
SRR12472388	2020	Bovine	singleton_755	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR12472393	2020	Swine	cluster_6	cluster_9	cluster_6	cluster_6	cluster_5	cluster_3	cluster_2
SRR12486595	2020	Bovine	singleton_977	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR12492737	2020	Bovine	singleton_383	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR12522427	2020	Human	singleton_82	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR12526308	2020	Human	cluster_8	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR12545593	2020	Bovine	singleton_967	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR12581664	2020	Human	singleton_985	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR12625466	2020	Bovine	singleton_457	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR12625474	2020	Bovine	singleton_789	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR12630732	2020	Bovine	singleton_287	cluster_4	cluster_1	cluster_2	cluster_2	cluster_1	cluster_1
SRR12646290	2020	Bovine	singleton_554	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR12646519	2020	Bovine	cluster_98	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR12646582	2020	Bovine	cluster_32	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR12660748	2020	Human	cluster_33	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR12664280	2020	Bovine	cluster_68	cluster_5	cluster_2	cluster_2	cluster_2	cluster_1	cluster_1
SRR12678566	2020	Bovine	cluster_98	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR12707426	2020	Human	cluster_33	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR12708932	2020	Bovine	singleton_920	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR12708961	2020	Swine	cluster_6	cluster_9	cluster_6	cluster_6	cluster_5	cluster_3	cluster_2
SRR12713732	2020	Bovine	singleton_530	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR12714006	2020	Bovine	singleton_446	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR12717966	2020	Bovine	cluster_59	cluster_5	cluster_2	cluster_2	cluster_2	cluster_1	cluster_1
SRR12717971	2020	Bovine	cluster_120	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR12734179	2020	Bovine	cluster_120	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR12749204	2020	Swine	singleton_608	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR12749515	2020	Human	cluster_7	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR12781276	2020	Unspecified Animal	singleton_576	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR12782037	2020	Bovine	singleton_945	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR12782112	2020	Swine	cluster_6	cluster_9	cluster_6	cluster_6	cluster_5	cluster_3	cluster_2
SRR12799202	2020	Bovine	cluster_32	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR12802688	2020	Human	cluster_8	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR12817702	2020	Bovine	cluster_32	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR12835770	2020	Human	singleton_69	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR12884453	2020	Bovine	singleton_711	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR12926373	2020	Human	singleton_131	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR12938565	2020	Bovine	cluster_6	cluster_9	cluster_6	cluster_6	cluster_5	cluster_3	cluster_2
SRR12938569	2020	Bovine	singleton_563	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR12939119	2020	Bovine	singleton_511	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR12949780	2020	Bovine	singleton_394	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR12949924	2020	Swine	cluster_6	cluster_9	cluster_6	cluster_6	cluster_5	cluster_3	cluster_2
SRR12967156	2020	Human	singleton_24	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR12971478	2020	Bovine	singleton_823	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR12971479	2020	Bovine	singleton_570	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR12971589	2020	Bovine	singleton_717	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR12991882	2020	Swine	cluster_6	cluster_9	cluster_6	cluster_6	cluster_5	cluster_3	cluster_2
SRR13017823	2020	Bovine	singleton_831	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR13017827	2020	Bovine	singleton_764	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR13021279	2020	Human	cluster_7	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR13094549	2020	Bovine	singleton_921	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR13094604	2020	Swine	cluster_6	cluster_9	cluster_6	cluster_6	cluster_5	cluster_3	cluster_2
SRR13166742	2020	Turkey	singleton_376	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR13187409	2020	Bovine	singleton_48	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR13198884	2020	Bovine	singleton_780	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR13198886	2020	Bovine	singleton_229	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR13198887	2020	Bovine	singleton_456	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR13208054	2020	Swine	singleton_3	cluster_9	cluster_6	cluster_6	cluster_5	cluster_3	cluster_2
SRR13232392	2020	Human	singleton_156	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR13238491	2020	Bovine	singleton_852	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR13245221	2020	Bovine	cluster_49	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR13245237	2020	Bovine	cluster_49	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR13245246	2020	Bovine	singleton_685	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR13246802	2020	Bovine	singleton_736	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR13247813	2020	Bovine	singleton_53	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR13247852	2020	Bovine	singleton_825	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR13254123	2020	Human	singleton_32	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR13254419	2020	Human	cluster_33	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR13285877	2020	Swine	cluster_6	cluster_9	cluster_6	cluster_6	cluster_5	cluster_3	cluster_2
SRR13286669	2020	Bovine	singleton_776	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR13295483	2020	Bovine	singleton_758	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR13301915	2020	Swine	singleton_73	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR13310525	2020	Bovine	singleton_681	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR13321220	2020	Bovine	singleton_704	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR13337691	2020	Bovine	singleton_259	cluster_4	cluster_1	cluster_2	cluster_2	cluster_1	cluster_1
SRR13337735	2020	Bovine	singleton_930	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR13402296	2020	Human	cluster_44	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR13407025	2020	Human	singleton_988	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR13419968	2020	Bovine	singleton_379	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR13420011	2020	Bovine	singleton_538	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR13421119	2020	Bovine	cluster_93	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR13450008	2021	Bovine	cluster_52	cluster_4	cluster_1	cluster_2	cluster_2	cluster_1	cluster_1
SRR13492875	2020	Human	cluster_6	cluster_9	cluster_6	cluster_6	cluster_5	cluster_3	cluster_2
SRR13530597	2021	Bovine	singleton_241	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR13530944	2020	Bovine	cluster_49	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR13530947	2020	Bovine	singleton_97	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR13563374	2021	Human	singleton_72	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR13573534	2021	Bovine	cluster_84	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR13593772	2021	Bovine	singleton_775	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR13605920	2020	Bovine	cluster_96	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
SRR13605953	2021	Swine	cluster_6	cluster_9	cluster_6	cluster_6	cluster_5	cluster_3	cluster_2
SRR13615157	2021	Swine	singleton_212	cluster_10	cluster_7	cluster_7	cluster_6	cluster_4	cluster_2
