ID	Year	Source	MST-14	MST-66	MST-109	MST-127	MST-141	MST-173	MST-184
SRR10010196	Unknown	Unspecified Animal	singleton_451	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10010416	2019	Human	cluster_308	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10010440	2019	Human	cluster_492	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10011117	Unknown	Unspecified Animal	singleton_1185	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10011504	2019	Human	singleton_2533	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10012204	2019	Human	cluster_466	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10012335	Unknown	Unspecified Animal	singleton_3623	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10012582	Unknown	Unspecified Animal	cluster_420	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10012599	Unknown	Unspecified Animal	singleton_14	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10013132	Unknown	Unspecified Animal	cluster_103	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10013309	2019	Human	cluster_363	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10013465	2019	Human	cluster_363	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10015239	2019	Human	cluster_494	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10015241	2019	Human	cluster_466	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10015727	2019	Human	singleton_1868	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10015920	2019	Human	cluster_148	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10016062	2019	Human	singleton_2406	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10017399	2018	Human	singleton_3416	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10017422	2019	Human	cluster_491	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10018515	2019	Human	cluster_466	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10018561	2019	Human	singleton_3792	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10018715	2019	Human	singleton_845	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10018780	2019	Human	cluster_363	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10019046	2019	Human	cluster_491	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10024148	2019	Human	cluster_14	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10024223	2019	Human	singleton_890	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10024917	2019	Human	cluster_491	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10024921	2019	Human	cluster_484	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10024924	2019	Human	cluster_484	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10024931	2019	Human	cluster_55	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10026071	2019	Human	cluster_429	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10026489	2019	Human	cluster_14	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10026491	2019	Human	cluster_421	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10026501	2019	Human	singleton_2291	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10026512	2019	Human	cluster_491	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10028476	2019	Human	singleton_141	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10029609	Unknown	Unspecified Animal	cluster_55	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10030176	2019	Human	singleton_2697	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10030305	2019	Human	singleton_161	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10031158	2019	Human	cluster_491	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10031196	2019	Human	singleton_3370	cluster_12	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10031310	2019	Human	cluster_429	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10031332	2019	Human	cluster_379	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10031400	2019	Human	singleton_2976	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10033997	2019	Human	singleton_1046	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10034741	2019	Human	cluster_466	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10034868	2019	Human	cluster_491	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10034916	2019	Human	cluster_148	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10034920	2019	Human	singleton_2170	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10035051	2019	Human	singleton_1949	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10035316	2019	Human	singleton_2429	cluster_18	cluster_4	cluster_2	cluster_1	cluster_1	cluster_1
SRR10035358	2019	Human	cluster_491	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10035888	2019	Human	singleton_3662	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10036399	2019	Human	cluster_429	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10036410	2019	Human	singleton_442	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10036785	2019	Human	cluster_208	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10036955	2019	Human	cluster_192	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10037285	2019	Human	singleton_3039	singleton_31	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10038964	2019	Human	cluster_208	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10042386	Unknown	Unspecified Animal	cluster_491	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10042979	2019	Chicken	cluster_491	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10049703	2019	Human	singleton_1045	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10050142	2019	Human	singleton_394	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10059360	2019	Human	cluster_55	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10059363	2019	Human	cluster_491	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10059371	2019	Human	cluster_66	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10059386	2019	Human	singleton_1343	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10061037	2019	Human	singleton_1041	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10061090	2019	Human	singleton_111	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10062459	2019	Chicken	cluster_363	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10063063	2019	Human	singleton_2827	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10063109	2019	Human	singleton_3289	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10063216	2019	Human	singleton_3220	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10063436	2019	Human	singleton_626	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10065866	2019	Human	singleton_391	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10067265	2019	Human	cluster_491	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10067284	2019	Human	cluster_491	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10067814	2019	Human	cluster_234	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10069025	2019	Human	cluster_429	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10069026	2019	Human	cluster_429	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10071612	2019	Human	cluster_494	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10072437	2019	Human	cluster_435	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10074436	2019	Human	cluster_371	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10075145	2019	Human	singleton_398	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10079507	2019	Human	cluster_491	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10079543	2019	Human	singleton_3308	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10079556	2019	Human	singleton_2633	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10079557	2019	Human	singleton_2266	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10079675	2019	Human	singleton_698	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10079677	2019	Human	singleton_3458	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10082188	2019	Human	cluster_494	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10084373	2019	Human	cluster_491	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10085738	2019	Human	cluster_429	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10087563	2019	Human	singleton_898	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10087565	Unknown	Human	singleton_512	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10092053	2019	Human	singleton_148	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10093211	2019	Human	singleton_2594	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10094030	2019	Human	cluster_491	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10095970	2019	Human	singleton_1110	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10097575	2019	Human	cluster_491	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10100538	2019	Human	singleton_934	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10103907	2019	Human	cluster_420	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10106501	2019	Human	singleton_2251	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10107513	2019	Human	cluster_134	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10108408	Unknown	Human	singleton_3798	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10108411	Unknown	Human	cluster_348	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10108471	2019	Human	singleton_2855	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10109386	2019	Human	singleton_3309	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10114247	Unknown	Unspecified Animal	cluster_55	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10115952	2019	Human	singleton_3788	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10117882	2019	Human	singleton_2472	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10117899	2019	Human	singleton_2210	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10118827	2019	Human	cluster_253	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10119340	2019	Human	cluster_379	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10120213	2019	Human	cluster_254	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10123369	2019	Human	singleton_565	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10129554	2019	Human	cluster_494	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10129676	2019	Human	singleton_3510	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10131181	2019	Human	singleton_1474	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10131525	2019	Human	cluster_162	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10132356	2019	Human	cluster_491	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10133050	2019	Human	cluster_478	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10133071	2019	Human	cluster_491	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10134381	2019	Human	cluster_494	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10136175	2019	Human	singleton_3417	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10136215	2019	Human	cluster_205	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10136218	2019	Human	singleton_3391	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10137400	2019	Human	singleton_1460	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10138142	2019	Human	cluster_494	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10138210	2019	Human	singleton_1043	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10138342	2019	Human	singleton_342	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10140390	2019	Human	cluster_491	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10143262	2019	Human	cluster_494	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10143277	2019	Human	cluster_391	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10148491	2019	Human	singleton_452	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10148660	2019	Human	cluster_394	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10148681	2019	Human	cluster_494	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10149829	Unknown	Unspecified Animal	cluster_484	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10152108	2019	Human	cluster_494	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10152449	2019	Human	singleton_53	singleton_5	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10152614	2019	Human	cluster_420	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10153198	2019	Human	singleton_2250	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10153646	2019	Chicken	cluster_491	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10155197	2019	Human	singleton_3207	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10155274	2019	Human	singleton_2580	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10156066	2019	Human	cluster_195	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10163370	2019	Human	cluster_164	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10163957	2019	Human	cluster_494	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10166190	2019	Other Animal	singleton_1786	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10166278	2019	Human	singleton_2629	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10166513	2019	Human	cluster_363	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10172252	2019	Human	cluster_71	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10172254	2019	Human	singleton_880	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10172255	2019	Human	cluster_420	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10173318	2019	Human	cluster_491	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10173324	2019	Human	cluster_297	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10174422	2019	Human	singleton_175	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10174852	2019	Human	singleton_3524	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10176063	2019	Human	cluster_491	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10185775	2019	Human	singleton_1539	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10186942	2019	Human	singleton_440	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10189352	2019	Human	singleton_2742	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10189362	2019	Human	cluster_494	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10190354	2019	Human	singleton_2381	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10190990	2019	Human	cluster_494	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10191004	2019	Human	cluster_466	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10194314	2019	Human	cluster_27	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10196054	2019	Human	cluster_360	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10196249	2019	Human	cluster_494	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10196328	2019	Human	singleton_3349	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10197449	2019	Human	cluster_363	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10202461	2019	Human	singleton_1535	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10202462	2019	Human	singleton_3050	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10202465	2019	Human	cluster_205	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10202526	2019	Human	singleton_2730	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10202657	2019	Human	cluster_205	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10203120	2019	Human	cluster_452	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10203805	2019	Human	cluster_185	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10204673	2019	Human	singleton_1610	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10205342	2019	Human	cluster_32	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10205347	2019	Human	cluster_281	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10207393	2019	Human	cluster_148	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10209656	2019	Human	singleton_5	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10210071	2019	Human	singleton_3326	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10210306	2019	Human	cluster_494	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10210311	2019	Human	cluster_491	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10210586	2019	Human	singleton_3813	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10211376	2019	Human	cluster_468	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10211381	2019	Human	cluster_429	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10211393	2019	Human	cluster_491	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10212908	2019	Human	singleton_523	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10212971	2019	Human	cluster_394	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10215632	2019	Human	cluster_268	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10215873	2019	Human	singleton_2859	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10215937	2019	Human	cluster_494	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10216548	2019	Human	cluster_448	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10218693	Unknown	Unspecified Animal	cluster_184	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10220740	2019	Human	cluster_491	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10224622	2019	Human	cluster_494	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10224628	2019	Human	cluster_420	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10224853	2019	Human	cluster_494	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10225133	2019	Human	cluster_308	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10225426	2019	Human	cluster_491	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10228037	2019	Human	cluster_494	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10228040	2019	Human	singleton_3195	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10228058	2019	Human	singleton_2553	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10228064	2019	Human	singleton_330	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10228088	2019	Human	singleton_2794	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10228605	2019	Human	cluster_49	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10228799	2019	Human	cluster_253	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10230198	2019	Human	cluster_494	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10231202	2019	Human	cluster_363	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10232013	2019	Human	cluster_479	cluster_17	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10232020	2019	Human	singleton_695	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10232025	2019	Human	cluster_468	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10233322	2019	Human	cluster_228	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10237445	2019	Human	cluster_494	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10242909	2019	Human	cluster_491	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10244389	2019	Human	singleton_2230	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10244625	2019	Human	singleton_2018	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10244644	2019	Human	singleton_3068	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10244662	2019	Human	singleton_2326	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10244667	2019	Human	singleton_454	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10244972	2019	Human	singleton_3082	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10245356	2019	Human	singleton_1120	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10245378	2019	Human	cluster_429	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10246929	2019	Human	singleton_2607	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10247606	Unknown	Human	cluster_308	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
SRR10249866	2019	Human	cluster_82	cluster_19	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1
