ID	Year	Source	MST-14	MST-18	MST-34	MST-50	MST-56	MST-65	MST-1761
SRR10211384	2019	Human	cluster_19	cluster_13	cluster_9	cluster_9	cluster_10	cluster_9	cluster_2
SRR10222427	2019	Turkey	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10224613	2019	Human	cluster_7	cluster_5	cluster_7	cluster_7	cluster_8	cluster_7	cluster_2
SRR10230005	2019	Turkey	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10230160	2019	Human	cluster_23	cluster_16	cluster_14	cluster_16	cluster_17	cluster_14	cluster_1
SRR10230164	2019	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10233375	2019	Human	singleton_51	singleton_42	cluster_4	cluster_1	cluster_1	cluster_1	cluster_2
SRR10237527	2019	Turkey	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10237528	2019	Turkey	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10237635	2019	Turkey	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10237641	2019	Turkey	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10246931	2019	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10249855	2019	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10250677	2019	Human	cluster_23	cluster_16	cluster_14	cluster_16	cluster_17	cluster_14	cluster_1
SRR10254392	2019	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10254724	2019	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10258291	2019	Human	singleton_110	singleton_85	singleton_27	singleton_20	singleton_17	singleton_14	cluster_2
SRR10267370	2019	Human	singleton_68	singleton_56	cluster_7	cluster_7	cluster_8	cluster_7	cluster_2
SRR10269684	2019	Swine	cluster_23	cluster_16	cluster_14	cluster_16	cluster_17	cluster_14	cluster_1
SRR10277292	2019	Turkey	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10279844	2019	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10286369	2019	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10286859	2019	Other Animal	cluster_12	cluster_24	cluster_22	cluster_19	cluster_18	cluster_15	cluster_2
SRR10286860	2019	Human	cluster_12	cluster_24	cluster_22	cluster_19	cluster_18	cluster_15	cluster_2
SRR10286868	2019	Human	cluster_12	cluster_24	cluster_22	cluster_19	cluster_18	cluster_15	cluster_2
SRR10286869	2019	Human	cluster_12	cluster_24	cluster_22	cluster_19	cluster_18	cluster_15	cluster_2
SRR10286870	2019	Human	cluster_12	cluster_24	cluster_22	cluster_19	cluster_18	cluster_15	cluster_2
SRR10286871	2019	Human	cluster_12	cluster_24	cluster_22	cluster_19	cluster_18	cluster_15	cluster_2
SRR10286873	2019	Human	cluster_12	cluster_24	cluster_22	cluster_19	cluster_18	cluster_15	cluster_2
SRR10286874	2019	Human	cluster_12	cluster_24	cluster_22	cluster_19	cluster_18	cluster_15	cluster_2
SRR10286923	2019	Human	cluster_12	cluster_24	cluster_22	cluster_19	cluster_18	cluster_15	cluster_2
SRR10286936	2019	Human	cluster_12	cluster_24	cluster_22	cluster_19	cluster_18	cluster_15	cluster_2
SRR10286974	2019	Human	cluster_12	cluster_24	cluster_22	cluster_19	cluster_18	cluster_15	cluster_2
SRR10287021	2019	Human	cluster_12	cluster_24	cluster_22	cluster_19	cluster_18	cluster_15	cluster_2
SRR10287709	2019	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10289886	2019	Human	cluster_12	cluster_24	cluster_22	cluster_19	cluster_18	cluster_15	cluster_2
SRR10289887	2019	Human	cluster_12	cluster_24	cluster_22	cluster_19	cluster_18	cluster_15	cluster_2
SRR10289888	2019	Human	cluster_12	cluster_24	cluster_22	cluster_19	cluster_18	cluster_15	cluster_2
SRR10289889	2019	Human	cluster_12	cluster_24	cluster_22	cluster_19	cluster_18	cluster_15	cluster_2
SRR10289890	2019	Human	cluster_12	cluster_24	cluster_22	cluster_19	cluster_18	cluster_15	cluster_2
SRR10289891	2019	Other Animal	cluster_12	cluster_24	cluster_22	cluster_19	cluster_18	cluster_15	cluster_2
SRR10289893	2019	Human	cluster_12	cluster_24	cluster_22	cluster_19	cluster_18	cluster_15	cluster_2
SRR10289957	2019	Human	cluster_12	cluster_24	cluster_22	cluster_19	cluster_18	cluster_15	cluster_2
SRR10289958	2019	Human	cluster_12	cluster_24	cluster_22	cluster_19	cluster_18	cluster_15	cluster_2
SRR10292529	2019	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10303370	2019	Turkey	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10325536	2019	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10325541	2019	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10342199	2019	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10343015	2019	Turkey	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10345173	2019	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10348240	2019	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10348773	2019	Human	cluster_23	cluster_16	cluster_14	cluster_16	cluster_17	cluster_14	cluster_1
SRR10359846	2019	Human	singleton_69	cluster_12	cluster_7	cluster_7	cluster_8	cluster_7	cluster_2
SRR10363873	2019	Turkey	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10384616	2019	Bovine	cluster_25	cluster_18	cluster_16	cluster_17	cluster_17	cluster_14	cluster_1
SRR10392249	2019	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10392731	2019	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10393065	2019	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10393099	2019	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10400235	2019	Turkey	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10444417	2019	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10446500	2019	Turkey	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10467370	2019	Turkey	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10480670	2019	Turkey	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10480715	2019	Turkey	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10480716	2019	Bovine	cluster_23	cluster_16	cluster_14	cluster_16	cluster_17	cluster_14	cluster_1
SRR10483374	2019	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10490615	2019	Human	singleton_73	singleton_59	cluster_7	cluster_7	cluster_8	cluster_7	cluster_2
SRR10493573	2019	Turkey	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10500297	2019	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10512401	2019	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10532646	2019	Human	singleton_123	singleton_98	singleton_36	singleton_24	singleton_20	cluster_7	cluster_2
SRR10532661	2019	Human	cluster_26	cluster_19	cluster_19	cluster_16	cluster_17	cluster_14	cluster_1
SRR10543697	2019	Human	cluster_26	cluster_19	cluster_19	cluster_16	cluster_17	cluster_14	cluster_1
SRR10570562	2019	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10571642	2019	Turkey	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10574795	2019	Turkey	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10574880	2019	Swine	cluster_23	cluster_16	cluster_14	cluster_16	cluster_17	cluster_14	cluster_1
SRR10582750	2019	Turkey	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10585482	Unknown	Unspecified Animal	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10590800	2019	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10608184	2019	Human	cluster_29	cluster_24	cluster_22	cluster_19	cluster_18	cluster_15	cluster_2
SRR10612003	2019	Swine	cluster_23	cluster_16	cluster_14	cluster_16	cluster_17	cluster_14	cluster_1
SRR10612291	2019	Turkey	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10615239	2019	Turkey	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10619582	2019	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10664370	2017	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10669554	2019	Swine	cluster_23	cluster_16	cluster_14	cluster_16	cluster_17	cluster_14	cluster_1
SRR10669569	2019	Turkey	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10674040	2019	Human	singleton_66	cluster_12	cluster_7	cluster_7	cluster_8	cluster_7	cluster_2
SRR10674851	2019	Turkey	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10678252	2019	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10689436	2019	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10689795	2019	Bovine	cluster_24	cluster_17	cluster_20	cluster_17	cluster_17	cluster_14	cluster_1
SRR10691601	2019	Turkey	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10696312	2019	Human	singleton_15	singleton_13	cluster_7	cluster_7	cluster_8	cluster_7	cluster_2
SRR10696716	2019	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10696830	2019	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10699482	2019	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10699485	2019	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10708116	2019	Human	cluster_13	cluster_9	cluster_7	cluster_7	cluster_8	cluster_7	cluster_2
SRR10713830	2019	Human	cluster_29	cluster_24	cluster_22	cluster_19	cluster_18	cluster_15	cluster_2
SRR10722116	2019	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10723154	2019	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10723188	2019	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10728957	2019	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10740625	2019	Turkey	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10744250	2019	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10746188	2019	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10747893	2019	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10748658	2019	Human	singleton_117	singleton_92	singleton_30	cluster_11	cluster_12	cluster_11	cluster_2
SRR10749980	2019	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10751479	2019	Turkey	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10763008	2019	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10763297	2019	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10764083	2019	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10767240	2019	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10769054	2019	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10770684	2019	Human	singleton_67	cluster_12	cluster_7	cluster_7	cluster_8	cluster_7	cluster_2
SRR10770700	2019	Human	singleton_76	singleton_60	cluster_7	cluster_7	cluster_8	cluster_7	cluster_2
SRR10770705	2019	Human	singleton_184	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10771124	2019	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10804983	2019	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10806304	2019	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10810404	2019	Turkey	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10810414	2019	Swine	cluster_23	cluster_16	cluster_14	cluster_16	cluster_17	cluster_14	cluster_1
SRR10814978	2019	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10815157	2019	Human	singleton_22	singleton_19	cluster_7	cluster_7	cluster_8	cluster_7	cluster_2
SRR10815584	2019	Turkey	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10820695	2019	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10820696	2019	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10835618	2016	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10835696	2019	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10853284	2019	Turkey	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10871456	2019	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10873176	2019	Swine	cluster_23	cluster_16	cluster_14	cluster_16	cluster_17	cluster_14	cluster_1
SRR10873179	2019	Swine	cluster_23	cluster_16	cluster_14	cluster_16	cluster_17	cluster_14	cluster_1
SRR10875918	2019	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10879469	2019	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10879537	2019	Swine	cluster_23	cluster_16	cluster_14	cluster_16	cluster_17	cluster_14	cluster_1
SRR10885595	2019	Turkey	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10900535	2019	Human	singleton_35	singleton_28	singleton_4	cluster_7	cluster_8	cluster_7	cluster_2
SRR10904833	2019	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10904915	2020	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10905428	2019	Swine	cluster_23	cluster_16	cluster_14	cluster_16	cluster_17	cluster_14	cluster_1
SRR10953156	2019	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10954126	2019	Human	cluster_29	cluster_24	cluster_22	cluster_19	cluster_18	cluster_15	cluster_2
SRR10956882	2020	Turkey	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10960992	2020	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10972191	2020	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10972608	2020	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR10988621	2019	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR11006105	2020	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR11008927	2020	Turkey	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR11013642	2020	Human	cluster_14	cluster_12	cluster_7	cluster_7	cluster_8	cluster_7	cluster_2
SRR11014242	2020	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR11015381	2020	Turkey	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR11027320	2020	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR11029284	2020	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR11033290	2020	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR11041267	2019	Human	singleton_186	singleton_146	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR11067553	2020	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR11074355	2019	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR11096328	2020	Swine	cluster_23	cluster_16	cluster_14	cluster_16	cluster_17	cluster_14	cluster_1
SRR11100783	2020	Human	singleton_38	singleton_30	singleton_5	singleton_3	singleton_3	singleton_3	cluster_2
SRR11102089	2020	Turkey	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR11105457	2020	Human	singleton_157	singleton_129	cluster_21	cluster_18	cluster_17	cluster_14	cluster_1
SRR11113066	Unknown	Unspecified Animal	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR11171949	2020	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR11173353	2020	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR11178156	2020	Human	cluster_14	cluster_12	cluster_7	cluster_7	cluster_8	cluster_7	cluster_2
SRR11185463	2020	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR11193427	2020	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR11214806	2020	Chicken	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR11215323	2020	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR11221362	2020	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR11232201	2019	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR11248433	2020	Swine	cluster_23	cluster_16	cluster_14	cluster_16	cluster_17	cluster_14	cluster_1
SRR11272837	2020	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR11278035	2020	Swine	cluster_23	cluster_16	cluster_14	cluster_16	cluster_17	cluster_14	cluster_1
SRR11286368	2019	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR11301298	2020	Turkey	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR11311137	2020	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR11351568	2020	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR11351653	2020	Turkey	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR11404629	2020	Human	cluster_23	cluster_16	cluster_14	cluster_16	cluster_17	cluster_14	cluster_1
SRR11404828	2020	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR11435267	2020	Turkey	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR11448897	2020	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR11449306	2020	Human	cluster_23	cluster_16	cluster_14	cluster_16	cluster_17	cluster_14	cluster_1
SRR11452562	2020	Swine	cluster_23	cluster_16	cluster_14	cluster_16	cluster_17	cluster_14	cluster_1
SRR11461783	2020	Human	cluster_2	cluster_5	cluster_7	cluster_7	cluster_8	cluster_7	cluster_2
SRR11463102	2020	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR11544391	2020	Turkey	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR11544478	2020	Turkey	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR11574676	2020	Swine	cluster_23	cluster_16	cluster_14	cluster_16	cluster_17	cluster_14	cluster_1
SRR11591148	2020	Human	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR11600557	2020	Swine	cluster_23	cluster_16	cluster_14	cluster_16	cluster_17	cluster_14	cluster_1
SRR11654198	2020	Swine	cluster_23	cluster_16	cluster_14	cluster_16	cluster_17	cluster_14	cluster_1
SRR11711198	2020	Human	singleton_187	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR11728380	2019	Turkey	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR11772815	2020	Turkey	cluster_32	cluster_27	cluster_24	cluster_20	cluster_19	cluster_16	cluster_2
SRR11794553	2020	Human	singleton_83	singleton_63	cluster_7	cluster_7	cluster_8	cluster_7	cluster_2
